500.0,739.7554,606.0707,500.0,234.3973,425.69543,500.0,749.20233,597.7098,500.0,250.18198,395.87976
500.0,728.072,602.9966,500.0,245.79074,449.35596,500.0,739.05225,596.5132,500.0,227.40297,416.2425
500.0,724.4847,611.70105,500.0,223.94247,468.09363,500.0,761.9687,620.7503,500.0,217.9596,434.39413
500.0,744.4141,628.334,500.0,237.15918,443.50543,500.0,745.25775,608.3955,500.0,195.73383,433.38907
500.0,741.93567,594.5536,500.0,245.05243,395.71704,500.0,746.64813,602.96967,500.0,268.04984,397.56964
500.0,755.8305,573.03564,500.0,228.67133,391.37744,500.0,756.6828,624.8152,500.0,290.58264,390.5243
500.0,741.3249,559.41833,500.0,212.77315,406.83743,500.0,733.973,636.15717,500.0,296.63806,366.59848
500.0,733.86755,539.97906,500.0,222.08676,392.96338,500.0,725.4275,655.1663,500.0,297.6251,361.42078
500.0,728.40314,545.09564,500.0,233.37439,382.9443,500.0,728.87714,660.8365,500.0,286.10266,350.40323
500.0,741.0802,544.3237,500.0,211.12727,390.8787,500.0,708.6656,652.6544,500.0,298.86362,331.72693
500.0,748.45636,543.22125,500.0,233.38203,411.52435,500.0,688.15485,631.2787,500.0,305.64124,356.55142
500.0,757.4195,606.71655,500.0,265.0583,441.70135,500.0,750.4733,603.3874,500.0,250.98627,414.48773
500.0,761.7098,603.91766,500.0,242.22128,464.88058,500.0,732.861,583.4593,500.0,251.82903,433.37814
500.0,765.8933,586.77515,500.0,226.63112,486.83713,500.0,749.781,571.90924,500.0,271.3747,453.3474
500.0,748.4753,568.83435,500.0,218.91464,472.55515,500.0,729.2658,594.8363,500.0,262.18375,451.22964
500.0,754.10864,549.8533,500.0,224.6577,494.538,500.0,736.8206,579.9629,500.0,278.94135,447.7038
500.0,769.9844,537.1825,500.0,213.87398,510.0359,500.0,750.099,555.02423,500.0,291.33484,431.62903
500.0,756.7861,546.8123,500.0,232.30197,500.19205,500.0,726.9098,541.1617,500.0,266.82407,407.52487
500.0,776.94196,570.2432,500.0,253.34172,515.78314,500.0,740.0165,553.5397,500.0,248.1425,423.26587
500.0,792.74725,563.69415,500.0,260.63635,534.686,500.0,763.88525,556.0576,500.0,233.58781,418.04205
500.0,798.6245,557.06586,500.0,244.03102,514.85974,500.0,764.5637,540.8817,500.0,226.39015,439.5037
500.0,774.1968,534.31665,500.0,219.88062,516.2488,500.0,744.2229,554.56793,500.0,246.93176,446.8867
500.0,789.0494,515.048,500.0,230.0613,509.60513,500.0,749.26575,535.1275,500.0,268.2836,466.06516
500.0,794.01483,494.1957,500.0,253.7666,499.4105,500.0,748.0038,535.3819,500.0,277.23712,449.90854
500.0,814.45825,473.4054,500.0,259.02905,479.82242,500.0,763.5196,535.11865,500.0,269.5185,432.85635
500.0,751.8502,560.6359,500.0,258.7986,401.79993,500.0,760.5907,575.4545,500.0,263.00958,405.3845
500.0,729.61115,574.76385,500.0,264.12357,380.7896,500.0,746.7115,595.7253,500.0,271.30075,387.54413
500.0,745.1152,592.8894,500.0,263.5982,383.11035,500.0,733.68506,620.6661,500.0,273.17017,397.87878
500.0,761.9586,598.38983,500.0,282.4957,382.29535,500.0,751.3573,644.48285,500.0,276.08212,374.0704
500.0,751.8078,610.14813,500.0,286.32632,392.51062,500.0,765.0627,667.54425,500.0,300.97354,374.309
