500.0,625.0,558.0,500.0,375.0,442.0,500.0,625.0,558.0,500.0,375.0,442.0
500.0,600.0,583.0,500.0,400.0,417.0,500.0,600.0,583.0,500.0,400.0,417.0
500.0,575.0,608.0,500.0,425.0,392.0,500.0,575.0,608.0,500.0,425.0,392.0
500.0,550.0,633.0,500.0,450.0,367.0,500.0,550.0,633.0,500.0,450.0,367.0
500.0,525.0,658.0,500.0,475.0,342.0,500.0,525.0,658.0,500.0,475.0,342.0
500.0,500.0,683.0,500.0,500.0,317.0,500.0,500.0,683.0,500.0,500.0,317.0
500.0,475.0,708.0,500.0,525.0,292.0,500.0,475.0,708.0,500.0,525.0,292.0
500.0,450.0,733.0,500.0,550.0,267.0,500.0,450.0,733.0,500.0,550.0,267.0
500.0,425.0,758.0,500.0,575.0,242.0,500.0,425.0,758.0,500.0,575.0,242.0
500.0,400.0,783.0,500.0,600.0,217.0,500.0,400.0,783.0,500.0,600.0,217.0
500.0,375.0,808.0,500.0,625.0,192.0,500.0,375.0,808.0,500.0,625.0,192.0
500.0,350.0,833.0,500.0,650.0,167.0,500.0,350.0,833.0,500.0,650.0,167.0
500.0,325.0,858.0,500.0,675.0,142.0,500.0,325.0,858.0,500.0,675.0,142.0
500.0,300.0,883.0,500.0,700.0,117.0,500.0,300.0,883.0,500.0,700.0,117.0
500.0,275.0,908.0,500.0,725.0,92.0,500.0,275.0,908.0,500.0,725.0,92.0
500.0,250.0,933.0,500.0,750.0,67.0,500.0,250.0,933.0,500.0,750.0,67.0
500.0,225.0,958.0,500.0,775.0,42.0,500.0,225.0,958.0,500.0,775.0,42.0
500.0,200.0,983.0,500.0,800.0,17.0,500.0,200.0,983.0,500.0,800.0,17.0
500.0,175.0,1008.0,500.0,825.0,-8.0,500.0,175.0,1008.0,500.0,825.0,-8.0
500.0,150.0,1033.0,500.0,850.0,17.0,500.0,150.0,1033.0,500.0,850.0,17.0
500.0,125.0,1058.0,500.0,875.0,-8.0,500.0,125.0,1058.0,500.0,875.0,-8.0
500.0,100.0,1083.0,500.0,900.0,17.0,500.0,100.0,1083.0,500.0,900.0,17.0
500.0,75.0,1108.0,500.0,925.0,-8.0,500.0,75.0,1108.0,500.0,925.0,-8.0
500.0,50.0,1133.0,500.0,950.0,17.0,500.0,50.0,1133.0,500.0,950.0,17.0
500.0,25.0,1158.0,500.0,975.0,-8.0,500.0,25.0,1158.0,500.0,975.0,-8.0
500.0,0.0,1183.0,500.0,1000.0,17.0,500.0,0.0,1183.0,500.0,1000.0,17.0
500.0,-25.0,1208.0,500.0,1025.0,-8.0,500.0,-25.0,1208.0,500.0,1025.0,-8.0
500.0,0.0,1233.0,500.0,1050.0,17.0,500.0,0.0,1233.0,500.0,1050.0,17.0
