Maximum Speed,Number of Evaluations
39.36182563857861,618
39.36182563857861,619
39.36182563857861,620
39.36182563857861,621
39.36182563857861,622
39.36182563857861,623
39.36182563857861,624
39.36182563857861,625
39.36182563857861,626
39.36182563857861,627
39.36182563857861,628
39.36182563857861,629
39.36182563857861,630
39.36182563857861,631
39.36182563857861,632
39.36182563857861,633
39.36182563857861,634
39.36182563857861,635
39.36182563857861,636
39.36182563857861,637
39.36182563857861,638
39.36182563857861,639
39.36182563857861,640
39.36182563857861,641
39.36182563857861,642
39.36182563857861,643
39.36182563857861,644
39.36182563857861,645
39.36182563857861,646
39.36182563857861,647
39.36182563857861,648
39.36182563857861,649
39.36182563857861,650
39.36182563857861,651
39.36182563857861,652
39.36182563857861,653
39.36182563857861,654
39.36182563857861,655
39.36182563857861,656
39.36182563857861,657
39.36182563857861,658
39.36182563857861,659
39.36182563857861,660
39.36182563857861,661
39.36182563857861,662
39.36182563857861,663
39.36182563857861,664
39.36182563857861,665
39.36182563857861,666
39.36182563857861,667
39.36182563857861,668
39.36182563857861,669
39.36182563857861,670
39.36182563857861,671
39.36182563857861,672
39.36182563857861,673
39.36182563857861,674
39.36182563857861,675
39.36182563857861,676
39.36182563857861,677
39.36182563857861,678
39.36182563857861,679
39.36182563857861,680
39.36182563857861,681
39.36182563857861,682
39.36182563857861,683
39.36182563857861,684
39.36182563857861,685
39.36182563857861,686
39.36182563857861,687
39.36182563857861,688
39.36182563857861,689
39.36182563857861,690
39.36182563857861,691
39.36182563857861,692
39.36182563857861,693
39.36182563857861,694
39.36182563857861,695
39.36182563857861,696
39.36182563857861,697
39.36182563857861,698
39.36182563857861,699
39.36182563857861,700
39.36182563857861,701
39.36182563857861,702
39.36182563857861,703
39.36182563857861,704
39.36182563857861,705
39.36182563857861,706
39.36182563857861,707
39.36182563857861,708
39.36182563857861,709
39.36182563857861,710
39.36182563857861,711
39.36182563857861,712
39.36182563857861,713
39.36182563857861,714
39.36182563857861,715
39.36182563857861,716
39.36182563857861,717
39.36182563857861,718
39.36182563857861,719
39.36182563857861,720
39.36182563857861,721
39.36182563857861,722
39.36182563857861,723
39.36182563857861,724
39.36182563857861,725
39.36182563857861,726
39.36182563857861,727
39.36182563857861,728
39.36182563857861,729
39.36182563857861,730
39.36182563857861,731
39.36182563857861,732
39.36182563857861,733
39.36182563857861,734
39.36182563857861,735
39.36182563857861,736
39.36182563857861,737
39.36182563857861,738
39.36182563857861,739
39.36182563857861,740
39.36182563857861,741
39.36182563857861,742
39.36182563857861,743
39.36182563857861,744
39.36182563857861,745
39.36182563857861,746
39.36182563857861,747
39.36182563857861,748
39.36182563857861,749
39.36182563857861,750
39.36182563857861,751
39.36182563857861,752
39.36182563857861,753
39.36182563857861,754
39.36182563857861,755
39.36182563857861,756
39.36182563857861,757
39.36182563857861,758
39.36182563857861,759
39.36182563857861,760
39.36182563857861,761
39.36182563857861,762
39.36182563857861,763
39.36182563857861,764
39.36182563857861,765
39.36182563857861,766
39.36182563857861,767
39.36182563857861,768
39.36182563857861,769
39.36182563857861,770
39.36182563857861,771
39.36182563857861,772
39.36182563857861,773
39.36182563857861,774
39.36182563857861,775
39.36182563857861,776
39.36182563857861,777
39.36182563857861,778
39.36182563857861,779
39.36182563857861,780
39.36182563857861,781
39.36182563857861,782
39.36182563857861,783
39.36182563857861,784
39.36182563857861,785
39.36182563857861,786
39.36182563857861,787
39.36182563857861,788
39.36182563857861,789
39.36182563857861,790
39.36182563857861,791
39.36182563857861,792
39.36182563857861,793
39.36182563857861,794
39.36182563857861,795
39.36182563857861,796
39.36182563857861,797
39.36182563857861,798
39.36182563857861,799
39.36182563857861,800
39.36182563857861,801
39.36182563857861,802
39.36182563857861,803
39.36182563857861,804
39.36182563857861,805
39.36182563857861,806
39.36182563857861,807
39.36182563857861,808
39.36182563857861,809
39.36182563857861,810
39.36182563857861,811
39.36182563857861,812
39.36182563857861,813
39.36182563857861,814
39.36182563857861,815
39.36182563857861,816
39.36182563857861,817
39.36182563857861,818
39.36182563857861,819
39.36182563857861,820
39.36182563857861,821
39.36182563857861,822
39.36182563857861,823
39.36182563857861,824
39.36182563857861,825
39.36182563857861,826
39.36182563857861,827
39.36182563857861,828
39.36182563857861,829
39.36182563857861,830
39.36182563857861,831
39.36182563857861,832
39.36182563857861,833
39.36182563857861,834
39.36182563857861,835
39.36182563857861,836
39.36182563857861,837
39.36182563857861,838
39.36182563857861,839
39.36182563857861,840
39.36182563857861,841
39.36182563857861,842
39.36182563857861,843
39.36182563857861,844
39.36182563857861,845
39.36182563857861,846
39.36182563857861,847
39.36182563857861,848
39.36182563857861,849
39.36182563857861,850
39.36182563857861,851
39.36182563857861,852
39.36182563857861,853
39.36182563857861,854
39.36182563857861,855
39.36182563857861,856
39.36182563857861,857
39.36182563857861,858
39.36182563857861,859
39.36182563857861,860
39.36182563857861,861
39.36182563857861,862
39.36182563857861,863
39.36182563857861,864
39.36182563857861,865
39.36182563857861,866
39.36182563857861,867
39.36182563857861,868
39.36182563857861,869
39.36182563857861,870
39.36182563857861,871
39.36182563857861,872
39.36182563857861,873
39.36182563857861,874
39.36182563857861,875
39.36182563857861,876
39.36182563857861,877
39.36182563857861,878
39.36182563857861,879
39.36182563857861,880
39.36182563857861,881
39.36182563857861,882
39.36182563857861,883
39.36182563857861,884
39.36182563857861,885
39.36182563857861,886
39.36182563857861,887
39.36182563857861,888
39.36182563857861,889
39.36182563857861,890
39.36182563857861,891
39.36182563857861,892
39.36182563857861,893
39.36182563857861,894
39.36182563857861,895
39.36182563857861,896
39.36182563857861,897
39.36182563857861,898
39.36182563857861,899
39.36182563857861,900
39.36182563857861,901
39.36182563857861,902
39.36182563857861,903
39.36182563857861,904
39.36182563857861,905
39.36182563857861,906
39.36182563857861,907
39.36182563857861,908
39.36182563857861,909
39.36182563857861,910
39.36182563857861,911
39.36182563857861,912
39.36182563857861,913
39.36182563857861,914
39.36182563857861,915
39.36182563857861,916
39.36182563857861,917
39.36182563857861,918
39.36182563857861,919
39.36182563857861,920
39.36182563857861,921
39.36182563857861,922
39.36182563857861,923
39.36182563857861,924
39.36182563857861,925
39.36182563857861,926
39.36182563857861,927
39.36182563857861,928
39.36182563857861,929
39.36182563857861,930
39.36182563857861,931
39.36182563857861,932
39.36182563857861,933
39.36182563857861,934
39.36182563857861,935
39.36182563857861,936
39.36182563857861,937
39.36182563857861,938
39.36182563857861,939
39.36182563857861,940
39.36182563857861,941
39.36182563857861,942
39.36182563857861,943
39.36182563857861,944
39.36182563857861,945
39.36182563857861,946
39.36182563857861,947
39.36182563857861,948
39.36182563857861,949
39.36182563857861,950
39.36182563857861,951
39.36182563857861,952
39.36182563857861,953
39.36182563857861,954
39.36182563857861,955
39.36182563857861,956
39.36182563857861,957
39.36182563857861,958
39.36182563857861,959
39.36182563857861,960
39.36182563857861,961
39.36182563857861,962
39.36182563857861,963
39.36182563857861,964
39.36182563857861,965
39.36182563857861,966
39.36182563857861,967
39.36182563857861,968
39.36182563857861,969
39.36182563857861,970
39.36182563857861,971
39.36182563857861,972
39.36182563857861,973
39.36182563857861,974
39.36182563857861,975
39.36182563857861,976
39.36182563857861,977
39.36182563857861,978
39.36182563857861,979
39.36182563857861,980
39.36182563857861,981
39.36182563857861,982
39.36182563857861,983
39.36182563857861,984
39.36182563857861,985
39.36182563857861,986
39.36182563857861,987
39.36182563857861,988
39.36182563857861,989
39.36182563857861,990
39.36182563857861,991
39.36182563857861,992
39.36182563857861,993
39.36182563857861,994
39.36182563857861,995
39.36182563857861,996
39.36182563857861,997
39.36182563857861,998
39.36182563857861,999
