Best Overall Speed,Number of Evaluations,Speeds
6.246902296838282,183,4.716283914860635
6.246902296838282,184,4.263270392774807
6.246902296838282,185,3.9699577119657974
6.246902296838282,186,4.425712624965211
6.246902296838282,187,4.50362502636894
6.246902296838282,188,4.174486096148055
6.246902296838282,189,5.275065428058416
6.246902296838282,190,5.0064277398384665
6.246902296838282,191,5.628552055970869
6.246902296838282,192,5.13352605351177
6.246902296838282,193,4.557614778387323
6.246902296838282,194,5.031527963865241
6.246902296838282,195,5.039810874755491
6.246902296838282,196,3.803617802555029
6.246902296838282,197,5.288718225169346
6.246902296838282,198,6.00837128115807
6.246902296838282,199,4.395468153211837
6.246902296838282,200,4.908526487526357
6.246902296838282,201,4.3021804428161055
6.246902296838282,202,4.811663426596635
6.246902296838282,203,5.221630907526716
6.246902296838282,204,5.202884737548888
6.246902296838282,205,5.907150668913988
6.246902296838282,206,4.791529845874378
6.246902296838282,207,5.089639191842673
6.246902296838282,208,3.569904140267101
6.246902296838282,209,4.34620755566116
6.246902296838282,210,4.8165500966103565
6.246902296838282,211,4.593388081399449
6.246902296838282,212,5.31436990735787
6.246902296838282,213,5.535612289953329
6.246902296838282,214,5.642042285041692
6.246902296838282,215,5.287678845502536
6.246902296838282,216,4.9464398887957755
6.246902296838282,217,5.696706850604926
6.246902296838282,218,3.6958872368555773
6.246902296838282,219,4.530296589636448
6.246902296838282,220,3.534954207272546
6.246902296838282,221,4.690681746823052
6.246902296838282,222,4.874044220857086
6.246902296838282,223,4.386671229473883
6.246902296838282,224,3.3597688882196812
6.246902296838282,225,5.532099286053207
6.246902296838282,226,4.761102852078004
6.246902296838282,227,5.140798516362922
6.246902296838282,228,5.804556938713307
6.246902296838282,229,5.6430406660412
6.246902296838282,230,4.5005566629892835
6.351048646033942,231,6.351048646033942
6.351048646033942,232,5.6494580810607395
6.351048646033942,233,3.638213251042238
6.351048646033942,234,3.4675001133957943
6.351048646033942,235,4.25818758166344
6.351048646033942,236,4.375718211748186
6.351048646033942,237,5.244817530896623
6.351048646033942,238,2.967775984045576
6.351048646033942,239,5.257944202541892
6.351048646033942,240,4.848595815803586
6.351048646033942,241,4.707249046447789
6.351048646033942,242,4.678848602767141
6.351048646033942,243,3.715774378917113
6.351048646033942,244,5.361450025233504
6.351048646033942,245,4.009218330588729
6.351048646033942,246,5.015782431730995
6.351048646033942,247,5.692268560793123
6.351048646033942,248,4.26310216176012
6.351048646033942,249,5.535257013476557
6.351048646033942,250,5.188000902868731
6.351048646033942,251,4.199273258270765
6.351048646033942,252,4.880206562631235
6.351048646033942,253,5.207573670186223
6.351048646033942,254,5.796735210024617
6.351048646033942,255,5.5028655168315375
6.351048646033942,256,5.711885650881293
6.351048646033942,257,5.829150587891626
6.351048646033942,258,4.636701366341925
6.351048646033942,259,5.305699891255473
6.351048646033942,260,4.817775108406103
6.351048646033942,261,5.106519243416322
6.351048646033942,262,4.157325174405108
6.351048646033942,263,3.7400220503862345
6.351048646033942,264,4.993265669774152
6.351048646033942,265,4.688180181513128
6.351048646033942,266,4.705991613779119
6.351048646033942,267,5.149904851951247
6.351048646033942,268,5.575309966707963
6.351048646033942,269,5.19238935628614
6.351048646033942,270,5.374714702947561
6.351048646033942,271,4.7391702588203355
6.351048646033942,272,5.18101719149045
6.351048646033942,273,5.511823900820222
6.351048646033942,274,5.508696176500487
6.351048646033942,275,4.788182204075689
6.351048646033942,276,5.342273827195347
6.351048646033942,277,4.81741182088446
6.351048646033942,278,3.754714107111791
6.351048646033942,279,5.919115642712808
6.351048646033942,280,5.1813563334420625
6.351048646033942,281,6.026479073006718
6.351048646033942,282,5.2759762009077225
6.351048646033942,283,5.432412426281722
6.351048646033942,284,4.808909223736122
6.351048646033942,285,4.762844616084919
6.351048646033942,286,5.328307637105543
6.351048646033942,287,3.5004201258678957
6.351048646033942,288,5.328156066757876
6.351048646033942,289,3.8583232472217492
6.351048646033942,290,5.882689306547866
6.351048646033942,291,5.17292217753209
6.351048646033942,292,5.145282300384497
6.351048646033942,293,5.688340389687707
6.351048646033942,294,5.363900004013103
6.351048646033942,295,5.511630999306786
6.351048646033942,296,5.369871777054591
6.351048646033942,297,5.209003483808473
6.351048646033942,298,5.318040090109511
6.351048646033942,299,4.384401271614879
6.351048646033942,300,5.435485639353911
6.351048646033942,301,4.7851684090246795
6.351048646033942,302,4.822946413527411
6.351048646033942,303,5.168040097820645
6.351048646033942,304,5.2110007068103394
6.351048646033942,305,4.596826939501553
6.351048646033942,306,4.807538384410332
6.351048646033942,307,5.186213983212198
6.351048646033942,308,5.259992420095321
6.351048646033942,309,5.584775980822969
6.351048646033942,310,4.291769498213796
6.351048646033942,311,4.718452764148204
6.351048646033942,312,4.59313741793238
6.351048646033942,313,4.383461340537249
6.351048646033942,314,4.12663876618331
6.351048646033942,315,2.600493350626417
6.351048646033942,316,5.104911336143725
6.351048646033942,317,4.324838573056954
6.351048646033942,318,4.470358456536389
6.351048646033942,319,4.687796959001248
6.351048646033942,320,5.260977177792678
6.830377018933858,321,6.830377018933858
6.830377018933858,322,4.786108236115793
6.830377018933858,323,4.045897868224174
6.830377018933858,324,5.144293547230153
6.830377018933858,325,5.2310420742160835
6.830377018933858,326,5.055732334224514
6.830377018933858,327,5.3140101209679775
6.830377018933858,328,6.025354705476405
6.830377018933858,329,6.120295127261686
6.830377018933858,330,4.808445065231479
6.830377018933858,331,4.316141387138768
6.830377018933858,332,5.98515346689142
6.830377018933858,333,4.372739162246018
6.830377018933858,334,5.4659657214792405
6.830377018933858,335,5.349484103740013
6.830377018933858,336,5.305334243209547
6.830377018933858,337,3.816572570826682
6.830377018933858,338,5.496756597673213
6.830377018933858,339,5.286307270842944
6.830377018933858,340,5.511937059790133
6.830377018933858,341,4.426274342711984
6.830377018933858,342,5.1033668568470665
6.830377018933858,343,5.185696405530237
6.830377018933858,344,5.333369997676773
6.830377018933858,345,5.168282759278674
6.830377018933858,346,5.160631016402402
6.830377018933858,347,5.2331068187698415
6.830377018933858,348,5.212563606690895
6.830377018933858,349,4.909535371606644
6.830377018933858,350,4.900662169892032
6.830377018933858,351,5.855460662723276
6.830377018933858,352,5.570223106159962
6.830377018933858,353,4.189322202012652
6.830377018933858,354,4.8464499250423865
6.830377018933858,355,4.360800463437943
6.830377018933858,356,5.976157976774515
6.830377018933858,357,5.124930603586984
6.830377018933858,358,4.778662059465199
6.830377018933858,359,3.760829560561689
6.830377018933858,360,5.361470243500562
6.830377018933858,361,4.80881172549271
6.830377018933858,362,4.963366839537476
6.830377018933858,363,5.290989458719117
6.830377018933858,364,5.23500630172802
6.830377018933858,365,5.234401127149627
6.830377018933858,366,5.647523909419762
6.830377018933858,367,6.336391978117315
6.830377018933858,368,5.518008320778452
6.830377018933858,369,5.315175646056561
6.830377018933858,370,4.583516173675782
6.830377018933858,371,4.962740878524158
6.830377018933858,372,5.0989171472719335
6.830377018933858,373,5.938886104048744
6.830377018933858,374,5.2633686628940435
6.830377018933858,375,4.704882507885876
6.830377018933858,376,3.9111477433356825
6.830377018933858,377,5.295792339122912
6.830377018933858,378,4.591645232518843
6.830377018933858,379,4.721505650364983
6.830377018933858,380,5.340395441847023
6.830377018933858,381,5.264458505420869
6.830377018933858,382,5.651083917871211
6.830377018933858,383,4.9750239448090126
6.830377018933858,384,3.973043390711274
6.830377018933858,385,5.469865928086139
6.830377018933858,386,4.6662095213124015
6.830377018933858,387,4.909860111774445
6.830377018933858,388,4.227369119463647
6.830377018933858,389,5.573511706889612
6.830377018933858,390,5.77975209094423
6.830377018933858,391,4.5831360835049555
6.830377018933858,392,4.7925019917156035
6.830377018933858,393,4.924392925426761
6.830377018933858,394,5.337909428634756
6.830377018933858,395,4.086600634491219
6.830377018933858,396,5.61308737633309
6.830377018933858,397,4.229543735539368
6.830377018933858,398,4.292670140008298
6.830377018933858,399,4.570539365847989
6.830377018933858,400,5.502974497750812
6.830377018933858,401,5.211074033785526
6.830377018933858,402,4.2669905342617
6.830377018933858,403,4.696674958331142
6.830377018933858,404,4.463123507982176
6.830377018933858,405,5.354146826423204
6.830377018933858,406,5.099520963445683
6.830377018933858,407,3.968465327780498
6.830377018933858,408,4.00405394595984
6.830377018933858,409,3.9668823950233874
6.830377018933858,410,4.503378505865825
6.830377018933858,411,4.677411267306278
6.830377018933858,412,3.7202957668793126
6.830377018933858,413,4.536398378933331
6.830377018933858,414,5.501895825817483
6.830377018933858,415,5.488966576123626
6.830377018933858,416,4.586954886539051
6.830377018933858,417,5.723129320251537
6.830377018933858,418,5.412129097724611
6.830377018933858,419,4.991731297460215
6.830377018933858,420,5.316971783695494
6.830377018933858,421,5.370400107897796
6.830377018933858,422,5.621359954422359
6.830377018933858,423,4.64504444450742
6.830377018933858,424,4.908982329276946
6.830377018933858,425,5.356044125475671
6.830377018933858,426,5.280370815370527
6.830377018933858,427,5.6390235471566035
6.830377018933858,428,4.897116629885002
6.830377018933858,429,4.835427746568658
6.830377018933858,430,5.233939108630546
6.830377018933858,431,5.96842710876734
6.830377018933858,432,5.532097905109322
6.830377018933858,433,4.966206720937289
6.830377018933858,434,6.004509081884403
6.830377018933858,435,5.17465123513691
6.830377018933858,436,4.935457088088781
6.830377018933858,437,5.675903699738464
6.830377018933858,438,5.673839279031869
6.830377018933858,439,6.083755538586785
6.830377018933858,440,5.797306417925297
6.830377018933858,441,5.9773289594542725
6.830377018933858,442,5.272694254471492
6.830377018933858,443,4.6847286863844015
6.830377018933858,444,5.337396616428227
6.830377018933858,445,4.95658201160978
6.830377018933858,446,5.11226705669576
6.830377018933858,447,5.47615086256855
6.830377018933858,448,4.662944946225939
6.830377018933858,449,5.377455600268553
6.830377018933858,450,4.864549681580872
6.830377018933858,451,5.4904339275892955
6.830377018933858,452,5.154013203733887
6.830377018933858,453,5.244745857473105
6.830377018933858,454,5.5453672300264305
6.830377018933858,455,4.616836460721636
6.830377018933858,456,5.377596289380846
6.830377018933858,457,4.350984739909802
6.830377018933858,458,5.262633450464423
6.830377018933858,459,5.222918295722411
6.830377018933858,460,4.512909268315968
6.830377018933858,461,5.37065256561889
6.830377018933858,462,5.240384924202393
6.830377018933858,463,5.253341351594417
6.830377018933858,464,5.262973288411753
6.830377018933858,465,5.148374026183726
6.830377018933858,466,5.0074335667283805
6.830377018933858,467,4.866829779243578
6.830377018933858,468,5.770904552168187
6.830377018933858,469,4.9810146499450925
6.830377018933858,470,5.735742784561094
6.830377018933858,471,5.212924270551384
6.830377018933858,472,5.0082483449757875
6.830377018933858,473,5.168232732163022
6.830377018933858,474,4.97613256700693
6.830377018933858,475,4.830672883710366
6.830377018933858,476,5.539813941892929
6.830377018933858,477,5.672831347809197
6.830377018933858,478,6.256327874798368
6.830377018933858,479,5.544733412623423
6.830377018933858,480,5.4045810502875895
6.830377018933858,481,5.873597422311096
6.830377018933858,482,3.889936023113673
6.830377018933858,483,5.759270473786785
6.830377018933858,484,5.1151122322674105
6.830377018933858,485,4.9578350649525165
6.830377018933858,486,4.234832851252556
6.830377018933858,487,3.5782860207192733
6.830377018933858,488,3.5552665456937746
6.830377018933858,489,4.436853640374918
6.830377018933858,490,4.922345681291615
6.830377018933858,491,2.395026727075998
6.830377018933858,492,3.1940882649014997
6.830377018933858,493,3.6638138612481
6.830377018933858,494,4.442562200999458
6.830377018933858,495,4.884589831561548
6.830377018933858,496,5.048187973651913
6.830377018933858,497,6.043880378494731
6.830377018933858,498,5.292594785543507
6.830377018933858,499,5.407161391204012
6.830377018933858,500,5.369432068055954
6.830377018933858,501,5.101222886125253
6.830377018933858,502,5.498136279941546
6.830377018933858,503,4.659364180867368
6.830377018933858,504,4.5109515898983075
6.830377018933858,505,5.5629530725523955
6.830377018933858,506,6.436609475714648
6.830377018933858,507,5.930191024046398
6.830377018933858,508,4.526123120970401
6.830377018933858,509,4.111396718837219
6.830377018933858,510,5.4872736113015455
6.830377018933858,511,5.559778027481889
6.830377018933858,512,5.123455900255791
6.830377018933858,513,5.119317371189443
6.830377018933858,514,4.934626153617221
6.830377018933858,515,4.844534584163848
6.830377018933858,516,5.3560642980197715
6.830377018933858,517,4.478064713409823
6.830377018933858,518,4.5960527823382895
6.830377018933858,519,4.890150172757272
6.830377018933858,520,5.241157176479449
6.830377018933858,521,4.9066332695722314
6.830377018933858,522,3.815889729532252
6.830377018933858,523,5.433627316252247
6.830377018933858,524,4.798804770460954
6.830377018933858,525,3.7541725989036006
6.830377018933858,526,5.272865990714679
6.830377018933858,527,5.136301137731927
6.830377018933858,528,6.084499479951197
6.830377018933858,529,5.309800178757861
6.830377018933858,530,6.229061014669532
6.830377018933858,531,5.32427227888733
6.830377018933858,532,5.584105490307836
6.830377018933858,533,4.845279370460716
6.830377018933858,534,5.0144303780766055
6.830377018933858,535,5.449897210553854
6.830377018933858,536,5.5240372751409215
6.830377018933858,537,4.187463025421064
6.830377018933858,538,5.764465738418229
6.830377018933858,539,4.524235936057109
6.830377018933858,540,5.18585981037831
6.830377018933858,541,5.288028592450366
6.830377018933858,542,5.214715557127634
6.830377018933858,543,5.192810898197187
6.830377018933858,544,5.442767096147433
6.830377018933858,545,5.451150282425535
6.830377018933858,546,5.892003642138133
6.830377018933858,547,5.587519181838126
6.830377018933858,548,6.427671456244902
6.830377018933858,549,5.6293895103601335
6.830377018933858,550,4.807466998880748
6.830377018933858,551,4.441813422575143
6.830377018933858,552,5.00614205171516
6.830377018933858,553,2.08529013332821
6.830377018933858,554,3.139270709619997
6.830377018933858,555,4.139224855690795
6.830377018933858,556,5.069702202592652
6.830377018933858,557,5.618901453773058
6.830377018933858,558,5.613204208699786
6.830377018933858,559,4.885503475796321
6.830377018933858,560,4.984180240599291
6.830377018933858,561,5.295016642885641
6.830377018933858,562,4.579788267565644
6.830377018933858,563,4.841521482320042
6.830377018933858,564,3.4033771352381126
6.830377018933858,565,5.161713942338791
6.830377018933858,566,5.01886629875489
6.830377018933858,567,4.711799680197809
6.830377018933858,568,5.460104583202403
6.830377018933858,569,5.518948605827435
6.830377018933858,570,5.035272387414874
6.830377018933858,571,5.205000855918913
6.830377018933858,572,5.474825768653237
6.830377018933858,573,4.559651926909851
6.830377018933858,574,5.523875233876101
6.830377018933858,575,5.25592975822484
6.830377018933858,576,4.703329914055055
6.830377018933858,577,5.491802249047935
6.830377018933858,578,5.959763830977104
6.830377018933858,579,5.402026201605781
6.830377018933858,580,5.589832881940324
6.830377018933858,581,5.192326734618978
6.830377018933858,582,4.367151219443438
6.830377018933858,583,5.75874031803729
6.830377018933858,584,4.963389898888281
6.830377018933858,585,5.260133084875082
6.830377018933858,586,3.9477468851601656
6.830377018933858,587,5.400849741038363
6.830377018933858,588,5.616932460282031
6.830377018933858,589,4.424658851154542
6.830377018933858,590,4.52511734650729
6.830377018933858,591,5.2805232577037415
6.830377018933858,592,5.164239925260267
6.830377018933858,593,5.163535917836882
6.830377018933858,594,4.638256246764813
6.830377018933858,595,5.229607739139488
6.830377018933858,596,5.166936444775501
6.830377018933858,597,4.844484119708232
6.830377018933858,598,4.56898819211301
6.830377018933858,599,5.229402369674409
6.830377018933858,600,5.480744740101495
6.830377018933858,601,5.9486694832828295
6.830377018933858,602,5.314207737752986
6.830377018933858,603,4.487968224309506
6.830377018933858,604,5.04689273798244
6.830377018933858,605,5.510648844071607
6.830377018933858,606,4.929383226850137
6.830377018933858,607,4.856235925416082
6.830377018933858,608,5.530108498267996
6.830377018933858,609,5.1828313513550786
6.830377018933858,610,5.260845835897316
6.830377018933858,611,4.960042750214325
6.830377018933858,612,4.389629560325919
6.830377018933858,613,6.075442203513352
6.830377018933858,614,5.924032400266896
6.830377018933858,615,5.924906088755518
6.830377018933858,616,5.256809048033744
6.830377018933858,617,5.218080516559608
6.830377018933858,618,4.553808730117746
6.830377018933858,619,4.723312011396125
6.830377018933858,620,5.5803376298117975
6.830377018933858,621,5.774586494364598
6.830377018933858,622,5.402486858894731
6.830377018933858,623,5.683315441060592
6.830377018933858,624,5.493429366537771
6.830377018933858,625,5.112473838743741
6.830377018933858,626,4.654041015811129
6.830377018933858,627,5.241135232028035
6.830377018933858,628,5.6006120099444425
6.830377018933858,629,4.597656492559312
6.830377018933858,630,5.470534280518031
6.830377018933858,631,5.744155135109385
6.830377018933858,632,5.847145073472022
6.830377018933858,633,5.652307592768894
6.830377018933858,634,4.478195180015427
6.830377018933858,635,5.512795300096257
6.830377018933858,636,6.1738319774995265
6.830377018933858,637,6.048310453935651
6.830377018933858,638,6.30663100760605
6.830377018933858,639,5.670005308413473
6.830377018933858,640,6.261250113218131
6.830377018933858,641,4.576627129511187
6.830377018933858,642,5.734672333518602
6.830377018933858,643,5.936103618396122
6.830377018933858,644,5.43539317829125
6.830377018933858,645,5.372880672332341
6.830377018933858,646,5.016149378942404
6.830377018933858,647,5.669102246149443
6.830377018933858,648,5.710171882052723
6.830377018933858,649,4.86928330328824
6.830377018933858,650,5.801908552150043
6.830377018933858,651,4.842859171311616
6.830377018933858,652,5.368886920573807
6.830377018933858,653,5.027009957439477
6.830377018933858,654,5.901545364959772
6.830377018933858,655,5.230990485829461
6.830377018933858,656,5.076819853614905
6.830377018933858,657,5.021455185352693
6.830377018933858,658,5.381946330803044
6.830377018933858,659,5.135542308648498
6.830377018933858,660,5.648925549004809
6.830377018933858,661,5.222940296485353
6.830377018933858,662,5.8476806067760565
6.830377018933858,663,5.887323980729897
6.830377018933858,664,5.561723409524202
6.830377018933858,665,5.744380525616001
6.830377018933858,666,3.9439784716617257
6.830377018933858,667,5.1028822660058255
6.830377018933858,668,5.683182979025825
6.830377018933858,669,4.987295736709358
6.830377018933858,670,5.39300671422348
6.830377018933858,671,5.530166527661938
6.830377018933858,672,5.634231954680566
6.830377018933858,673,5.674331991675725
6.830377018933858,674,4.718134853351919
6.830377018933858,675,4.957748449199929
6.830377018933858,676,5.063810866881315
6.830377018933858,677,5.317850990779643
6.830377018933858,678,5.923690993545575
6.830377018933858,679,5.354202229250657
6.830377018933858,680,5.942364448475272
6.830377018933858,681,3.466268471568666
6.830377018933858,682,3.705931813297037
6.830377018933858,683,4.830281682561963
6.830377018933858,684,4.633266122023617
6.830377018933858,685,6.0101781593971175
6.830377018933858,686,4.975213399916952
6.830377018933858,687,5.1701562940501855
6.830377018933858,688,4.9621435172212
6.830377018933858,689,5.38867057411347
6.830377018933858,690,5.489516837168733
6.830377018933858,691,4.547586795210577
6.830377018933858,692,5.614845241092588
6.830377018933858,693,4.837665509254079
6.830377018933858,694,5.548882129840428
6.830377018933858,695,5.349544945649443
6.830377018933858,696,5.78696339703858
6.830377018933858,697,4.817577278812799
6.830377018933858,698,5.395269395415459
6.830377018933858,699,4.9490732468336
6.830377018933858,700,4.974029981600025
6.830377018933858,701,4.869264337645546
6.830377018933858,702,5.252404242851391
6.830377018933858,703,5.65102928245801
6.830377018933858,704,5.0468292253372065
6.830377018933858,705,5.388345860818347
6.830377018933858,706,4.956304406197182
6.830377018933858,707,4.689405805392422
6.830377018933858,708,3.832487166408057
6.830377018933858,709,4.90635029619616
6.830377018933858,710,5.457208837501742
6.830377018933858,711,4.028356515058665
6.830377018933858,712,4.820185455316737
6.830377018933858,713,5.4091381890319905
6.830377018933858,714,5.320513886154559
6.830377018933858,715,5.056032992277627
6.830377018933858,716,5.317479040435963
6.830377018933858,717,4.889038905062252
6.830377018933858,718,4.829684129777637
6.830377018933858,719,3.3917097705481987
6.830377018933858,720,4.941268176200052
6.830377018933858,721,5.496538723889386
6.830377018933858,722,5.399752464507035
6.830377018933858,723,4.4434868691807115
6.830377018933858,724,5.7731873779164795
6.830377018933858,725,4.361583039388562
6.830377018933858,726,3.7868626384773534
6.830377018933858,727,5.213612586689681
6.830377018933858,728,4.703397733106582
6.830377018933858,729,4.965128444290084
6.830377018933858,730,5.784516436904959
6.830377018933858,731,4.476869956092962
6.830377018933858,732,4.4607417597794985
6.830377018933858,733,4.294915067678227
6.830377018933858,734,4.313668849523005
6.830377018933858,735,6.157896743414397
6.830377018933858,736,5.296579719451227
6.830377018933858,737,5.003597131375085
6.830377018933858,738,5.540362756162642
6.830377018933858,739,5.8228090917295425
6.830377018933858,740,5.522661689323848
6.830377018933858,741,5.2344368610439815
6.830377018933858,742,5.1445157138556725
6.830377018933858,743,4.573179548381661
6.830377018933858,744,4.999797844019396
6.830377018933858,745,5.412952608739983
6.830377018933858,746,5.744966988058311
6.830377018933858,747,5.561540853229961
6.830377018933858,748,5.9505729046461076
6.830377018933858,749,5.4879216215391855
6.830377018933858,750,6.149681684369322
6.830377018933858,751,4.955043128756329
6.830377018933858,752,5.256119816161596
6.830377018933858,753,4.722153738532598
6.830377018933858,754,5.641436289912659
6.830377018933858,755,5.6124834887631305
6.830377018933858,756,5.19314691065259
6.830377018933858,757,5.876759847135314
6.830377018933858,758,4.819150929385244
6.830377018933858,759,5.473211440928247
6.830377018933858,760,5.113931883836909
6.830377018933858,761,4.996818947229355
