Best Overall Speed,Number of Evaluations,Speeds
13.974803725871446,216,12.880814060079583
13.974803725871446,217,11.477422428786738
13.974803725871446,218,10.666930083266953
13.974803725871446,219,12.613482174695594
13.974803725871446,220,12.696256890186076
13.974803725871446,221,12.80517788879039
13.974803725871446,222,12.647855344997362
13.974803725871446,223,13.671320441748815
13.974803725871446,224,13.791640957172644
13.974803725871446,225,11.848728312167466
13.974803725871446,226,13.506216011578134
13.974803725871446,227,12.763488120331992
13.974803725871446,228,12.303748710364006
13.974803725871446,229,11.569375082584552
13.974803725871446,230,12.945229637673753
13.974803725871446,231,13.380980535961646
13.974803725871446,232,12.135004239445902
13.974803725871446,233,12.94756696804938
13.974803725871446,234,9.891132983095563
13.974803725871446,235,12.702200172941643
13.974803725871446,236,12.959174997750205
13.974803725871446,237,11.379329528718868
13.974803725871446,238,12.66650403702487
13.974803725871446,239,12.074794562919834
13.974803725871446,240,13.221298468187738
13.974803725871446,241,11.132934561097441
13.974803725871446,242,11.949029307052735
13.974803725871446,243,12.192925990500253
13.974803725871446,244,12.988559126882363
13.974803725871446,245,11.84202589123776
13.974803725871446,246,13.426182007974004
13.974803725871446,247,12.55964725326558
13.974803725871446,248,12.339692726579548
13.974803725871446,249,12.804645902931012
13.974803725871446,250,10.115386052676916
13.974803725871446,251,12.596524541167481
13.974803725871446,252,11.794775052775845
13.974803725871446,253,9.551047617381704
13.974803725871446,254,12.09107397118078
13.974803725871446,255,9.834470865804722
13.974803725871446,256,11.42169002739635
13.974803725871446,257,12.831261911067473
13.974803725871446,258,12.123524394225745
13.974803725871446,259,11.536422616586513
13.974803725871446,260,13.53701226494058
13.974803725871446,261,13.637371674055588
13.974803725871446,262,11.517239411539226
13.974803725871446,263,11.080598753639691
13.974803725871446,264,12.937183677618036
13.974803725871446,265,12.267908427191562
13.974803725871446,266,12.375233265468905
13.974803725871446,267,12.59392035926452
13.974803725871446,268,12.7853678852757
13.974803725871446,269,12.061643062332347
13.974803725871446,270,11.338694338752997
13.974803725871446,271,11.616049785713548
13.974803725871446,272,11.617731817181566
13.974803725871446,273,13.48845328596454
13.974803725871446,274,11.714508822702546
13.974803725871446,275,10.989652448512723
13.974803725871446,276,11.015432850468976
13.974803725871446,277,12.328345698179868
13.974803725871446,278,13.885739542137127
13.974803725871446,279,13.718853680617304
13.974803725871446,280,11.489418033524407
13.974803725871446,281,9.833689955701669
13.974803725871446,282,11.549596922762682
13.974803725871446,283,13.594863105696197
13.974803725871446,284,10.469375583964743
13.974803725871446,285,12.464751023609935
13.974803725871446,286,12.159675807478704
13.974803725871446,287,11.789749031993823
13.974803725871446,288,13.23666458760755
13.974803725871446,289,13.336035265007386
13.974803725871446,290,12.826905929952417
13.974803725871446,291,12.558663511836835
13.974803725871446,292,12.632957609720401
13.974803725871446,293,12.595244815464088
13.974803725871446,294,11.963908381413713
13.974803725871446,295,12.532116757727591
13.974803725871446,296,11.75583258349853
13.974803725871446,297,11.155468304915736
13.974803725871446,298,9.848611799979142
13.974803725871446,299,12.024839862772847
13.974803725871446,300,11.666858838956797
13.974803725871446,301,10.962174308305066
13.974803725871446,302,10.245871936981251
13.974803725871446,303,11.440019199612832
13.974803725871446,304,12.2102062963112
13.974803725871446,305,10.604274640107107
13.974803725871446,306,12.529818196187518
13.974803725871446,307,12.634358845109556
13.974803725871446,308,12.080356941394689
13.974803725871446,309,12.786979796098587
13.974803725871446,310,9.98698267473283
13.974803725871446,311,11.325035407094084
13.974803725871446,312,12.651219644157367
14.104158294384657,313,14.104158294384657
14.104158294384657,314,12.833333909790584
14.104158294384657,315,12.863927182157882
14.104158294384657,316,11.260487437070308
14.104158294384657,317,12.800190707679297
14.104158294384657,318,10.620437904170483
14.104158294384657,319,11.996169644808635
14.104158294384657,320,11.329879439682824
14.104158294384657,321,10.701632002346127
14.104158294384657,322,12.483293943372251
14.104158294384657,323,12.728722118313186
14.104158294384657,324,10.562108910426995
14.104158294384657,325,12.592832975504205
14.104158294384657,326,9.877966459562458
14.104158294384657,327,12.982664385684465
14.104158294384657,328,12.79478816960633
14.104158294384657,329,12.310419654244457
14.104158294384657,330,11.657645151459102
14.104158294384657,331,9.759521166998232
14.104158294384657,332,13.77033432132081
14.104158294384657,333,12.978543820116366
14.104158294384657,334,13.199839680591422
14.104158294384657,335,11.948322002481335
14.104158294384657,336,12.69944131118648
14.104158294384657,337,11.367887915347245
14.104158294384657,338,12.269389061256694
14.104158294384657,339,9.988697048206834
14.104158294384657,340,12.23349981496461
14.104158294384657,341,13.819274194349717
14.104158294384657,342,12.430441303349225
14.104158294384657,343,10.082432122794733
14.104158294384657,344,12.949145979919036
14.104158294384657,345,12.016840319821423
14.104158294384657,346,12.537680394923001
14.104158294384657,347,13.450133500804425
14.104158294384657,348,12.468139378553573
14.104158294384657,349,11.310893245587318
14.104158294384657,350,10.748717223622075
14.104158294384657,351,13.783287361106165
14.104158294384657,352,12.07531524238837
14.104158294384657,353,11.737557232223761
14.104158294384657,354,12.63169243757475
14.104158294384657,355,12.277583780906081
14.104158294384657,356,13.688581210597803
14.104158294384657,357,13.720323589828421
14.104158294384657,358,11.092800908294752
14.104158294384657,359,12.474987242833233
14.104158294384657,360,12.538744267276329
14.104158294384657,361,13.602671976993378
14.104158294384657,362,13.336783841070373
14.104158294384657,363,11.616447097548555
14.104158294384657,364,12.149135460962212
14.104158294384657,365,12.934736217218262
14.104158294384657,366,12.431436068158547
14.104158294384657,367,12.556720820726808
14.104158294384657,368,11.877111332850184
14.104158294384657,369,12.240254376030824
14.104158294384657,370,13.010597675417648
14.104158294384657,371,9.834162089740662
14.104158294384657,372,11.069511223410393
14.104158294384657,373,10.8108822102566
14.104158294384657,374,12.035895791464467
14.104158294384657,375,11.30216792431041
14.104158294384657,376,13.263576476135649
14.104158294384657,377,11.575784255400771
14.104158294384657,378,11.611096394183377
14.104158294384657,379,12.05005386392607
14.104158294384657,380,10.785712100078191
14.104158294384657,381,12.537731166256917
14.104158294384657,382,12.98248341326583
14.104158294384657,383,13.903062227710434
14.104158294384657,384,12.894195092417961
14.104158294384657,385,12.196053001056029
14.104158294384657,386,12.60030848040078
14.104158294384657,387,12.121741261701684
14.104158294384657,388,11.919633031161668
14.104158294384657,389,12.647461140140784
14.104158294384657,390,9.613096958019394
14.104158294384657,391,10.683884099367429
14.104158294384657,392,13.171450799391119
14.104158294384657,393,12.296231063161592
14.104158294384657,394,9.640757165656256
14.104158294384657,395,14.017245459950594
14.104158294384657,396,10.8990701318605
14.104158294384657,397,11.600354247441722
14.104158294384657,398,11.415336721011153
14.104158294384657,399,11.890309313514358
14.104158294384657,400,11.918406567624578
14.104158294384657,401,11.19886161282897
14.104158294384657,402,9.90645249578058
14.104158294384657,403,12.83214190828757
14.104158294384657,404,13.439006232747076
14.104158294384657,405,10.640988684340071
14.104158294384657,406,10.995502741723245
14.104158294384657,407,10.873900868423483
14.104158294384657,408,12.584856863462958
14.104158294384657,409,9.875231900194372
14.104158294384657,410,13.165460533130748
14.104158294384657,411,12.455856758558163
14.104158294384657,412,13.573417510408511
14.104158294384657,413,10.21391648042533
14.104158294384657,414,12.952718362929195
14.104158294384657,415,13.652496101892526
14.104158294384657,416,11.73889538723598
14.104158294384657,417,11.877376335918564
14.104158294384657,418,10.967752297994055
14.104158294384657,419,13.432027745885568
14.104158294384657,420,13.868451082958126
14.104158294384657,421,13.785161768605395
14.104158294384657,422,9.620958874527048
14.104158294384657,423,11.700853343273796
14.104158294384657,424,10.306402139844495
14.104158294384657,425,9.841417367447207
14.104158294384657,426,10.280729359499524
14.104158294384657,427,12.18246436909976
14.104158294384657,428,13.040741335897666
14.104158294384657,429,10.707423093985595
14.104158294384657,430,11.522238852079894
14.104158294384657,431,12.267171892394199
14.104158294384657,432,12.49386180213455
14.104158294384657,433,10.500415278807841
14.104158294384657,434,13.003650414830817
14.104158294384657,435,12.25788041097098
14.104158294384657,436,12.338625793258323
14.104158294384657,437,10.041914838881684
14.104158294384657,438,12.445078443628265
14.104158294384657,439,13.489935125197917
14.104158294384657,440,12.452055855644465
14.104158294384657,441,12.654784921273778
14.104158294384657,442,11.425909410583156
14.104158294384657,443,11.026018233623669
14.104158294384657,444,12.903396822175713
14.104158294384657,445,11.461799460295937
14.104158294384657,446,11.89708832498002
14.104158294384657,447,13.475150132995735
14.104158294384657,448,10.593438779419152
14.104158294384657,449,12.167375258240979
14.104158294384657,450,11.546009041819353
14.104158294384657,451,12.246677943753935
14.104158294384657,452,12.85591125334131
14.104158294384657,453,14.09742536772152
14.104158294384657,454,12.93317903266415
14.104158294384657,455,13.122807678149632
14.104158294384657,456,12.780154072763645
14.104158294384657,457,9.63483607231821
14.104158294384657,458,11.662606166877525
14.104158294384657,459,12.991458541071012
14.104158294384657,460,10.267931967916503
14.104158294384657,461,12.492891040183807
14.104158294384657,462,12.644145037848622
14.104158294384657,463,12.905076824576861
14.104158294384657,464,12.005328807209738
14.104158294384657,465,9.721395125610679
14.104158294384657,466,12.742921056693712
14.104158294384657,467,11.958459046025915
14.104158294384657,468,12.279827262113221
14.104158294384657,469,11.703198548312326
14.104158294384657,470,12.913729451815174
14.104158294384657,471,9.76835223653884
14.104158294384657,472,12.099937481067851
14.104158294384657,473,11.48777592460616
14.104158294384657,474,10.889154605871388
14.104158294384657,475,12.289419950277994
14.104158294384657,476,12.744226551653362
14.104158294384657,477,10.574811919669255
14.104158294384657,478,10.990509862649592
14.104158294384657,479,12.39211130815263
14.104158294384657,480,13.684572631210042
14.104158294384657,481,11.469751293861366
14.104158294384657,482,12.554154171478771
14.104158294384657,483,9.577820840631087
14.104158294384657,484,13.814834535702413
14.104158294384657,485,13.729779653143174
14.104158294384657,486,12.231565121860728
14.104158294384657,487,12.689156179570817
14.104158294384657,488,11.837626942269683
14.104158294384657,489,9.584699794507507
14.104158294384657,490,12.56212530709649
14.104158294384657,491,12.483197653986386
14.104158294384657,492,12.94689320374603
14.104158294384657,493,12.348004773160053
14.104158294384657,494,12.592358812111993
14.104158294384657,495,13.886942728813485
14.872543211362919,496,14.872543211362919
14.872543211362919,497,12.998874235273684
14.872543211362919,498,13.548548943092648
14.872543211362919,499,11.836419998965027
14.872543211362919,500,13.605135199360683
14.872543211362919,501,13.509518261893815
14.872543211362919,502,13.502171051006545
14.872543211362919,503,9.571876319813997
14.872543211362919,504,12.840235672578665
14.872543211362919,505,10.419826785709231
14.872543211362919,506,12.789103780679007
14.872543211362919,507,11.802371297814293
14.872543211362919,508,11.61989566569071
14.872543211362919,509,9.751058472568591
14.872543211362919,510,11.731930103410116
14.872543211362919,511,11.148739681198641
14.872543211362919,512,12.513287291591134
14.872543211362919,513,12.758107431755151
14.872543211362919,514,12.889735306236165
14.872543211362919,515,12.974460485569018
14.872543211362919,516,12.294200786377594
14.872543211362919,517,12.351984401161934
14.872543211362919,518,12.938398717469349
14.872543211362919,519,12.4630721472345
14.872543211362919,520,11.631822126589025
14.872543211362919,521,12.385241533785509
14.872543211362919,522,12.357627435648489
14.872543211362919,523,12.46642364751865
14.872543211362919,524,12.204597119283715
14.872543211362919,525,11.047111726274325
14.872543211362919,526,11.345868638287765
14.872543211362919,527,10.126317114371556
14.872543211362919,528,11.28731411192426
14.872543211362919,529,11.025064146543054
14.872543211362919,530,13.088686752178436
14.872543211362919,531,13.128239012836257
14.872543211362919,532,12.105766893501356
14.872543211362919,533,11.074065541227439
14.872543211362919,534,12.66462953685273
14.872543211362919,535,12.761726624511953
14.872543211362919,536,11.065783483155458
14.872543211362919,537,12.054151907642586
14.872543211362919,538,13.074539126655184
14.872543211362919,539,9.734304948275167
14.872543211362919,540,12.86940468389353
14.872543211362919,541,12.645842500734664
14.872543211362919,542,13.96874807766205
14.872543211362919,543,13.152671465131085
14.872543211362919,544,12.651972708874824
14.872543211362919,545,11.961234356504846
14.872543211362919,546,9.663893451825473
14.872543211362919,547,12.502844672366775
14.872543211362919,548,12.49492039478191
14.872543211362919,549,11.840325966048885
14.872543211362919,550,12.033452332925215
14.872543211362919,551,10.568463300073466
14.872543211362919,552,13.125835716408936
14.872543211362919,553,9.654857800362352
14.872543211362919,554,12.707891212955355
14.872543211362919,555,13.88949053978868
14.872543211362919,556,11.490264526941075
14.872543211362919,557,11.78312952136229
14.872543211362919,558,13.089919220680125
14.872543211362919,559,10.802607429212738
14.872543211362919,560,12.627891889368023
14.872543211362919,561,12.499999078987857
14.872543211362919,562,12.264727321810215
14.872543211362919,563,9.448189616915938
14.872543211362919,564,11.868021831570768
14.872543211362919,565,11.725193379540498
14.872543211362919,566,12.339108616132027
14.872543211362919,567,9.637329889492417
14.872543211362919,568,12.923254328936093
14.872543211362919,569,9.90553931697026
14.872543211362919,570,13.115977689081983
14.872543211362919,571,12.514342796288707
14.872543211362919,572,11.7920951191673
14.872543211362919,573,12.947025816984093
14.872543211362919,574,11.752951421727424
14.872543211362919,575,12.098551175342518
14.872543211362919,576,13.064705544284438
14.872543211362919,577,13.82475166636217
14.872543211362919,578,9.377071125096911
14.872543211362919,579,13.130859623361477
14.872543211362919,580,12.1153016529826
14.872543211362919,581,11.930684221571092
14.872543211362919,582,13.133767748551922
14.872543211362919,583,9.856177959515295
14.872543211362919,584,12.378725606744155
14.872543211362919,585,10.921087113320558
14.872543211362919,586,12.294670613947389
14.872543211362919,587,11.990774033137996
14.872543211362919,588,12.227576005378445
14.872543211362919,589,11.325221185767612
14.872543211362919,590,12.655414533946667
14.872543211362919,591,12.481394593362287
14.872543211362919,592,12.07171569320216
14.872543211362919,593,13.044921481717122
14.872543211362919,594,10.605971890046302
14.872543211362919,595,12.864628553319777
14.872543211362919,596,9.745619759328507
14.872543211362919,597,12.360970335384128
14.872543211362919,598,12.87956698358132
14.872543211362919,599,12.303722283855421
14.872543211362919,600,10.323000148549514
14.872543211362919,601,10.80771500996185
14.872543211362919,602,9.63790083870924
14.872543211362919,603,12.290265426694068
14.872543211362919,604,11.425968972413278
14.872543211362919,605,11.693354715681355
14.872543211362919,606,11.734589431574264
14.872543211362919,607,12.718636160752824
14.872543211362919,608,10.270830650179555
14.872543211362919,609,12.543530495259624
14.872543211362919,610,12.330578400709637
14.872543211362919,611,11.163307505649184
14.872543211362919,612,9.64270149866237
14.872543211362919,613,12.021264853467764
14.872543211362919,614,13.731701669215935
14.872543211362919,615,12.074694862687156
14.872543211362919,616,12.08444415648892
14.872543211362919,617,12.541743698031707
14.872543211362919,618,12.631330441860179
14.872543211362919,619,10.76969181697264
14.872543211362919,620,12.656389069188524
14.872543211362919,621,12.966109234469462
14.872543211362919,622,12.874420427014103
14.872543211362919,623,12.552167499190666
14.872543211362919,624,11.819412145598266
14.872543211362919,625,11.667832175240472
14.872543211362919,626,12.934990592921473
14.872543211362919,627,9.813397762037182
14.872543211362919,628,13.759700569020874
14.872543211362919,629,11.9597754597048
14.872543211362919,630,12.358712676077236
14.872543211362919,631,11.531695268689147
14.872543211362919,632,13.03202304421576
14.872543211362919,633,12.940951258564278
14.872543211362919,634,12.832996839733097
14.872543211362919,635,13.786435352292663
14.872543211362919,636,11.864313367664069
14.872543211362919,637,11.058571624007675
14.872543211362919,638,12.555937920661828
14.872543211362919,639,12.08410228510839
14.872543211362919,640,13.117043687875281
14.872543211362919,641,10.297069938749065
14.872543211362919,642,13.026845977137055
14.872543211362919,643,11.428963041960529
14.872543211362919,644,12.368398653958858
14.872543211362919,645,11.549764184313862
14.872543211362919,646,12.191308307087011
14.872543211362919,647,12.117836047343964
14.872543211362919,648,12.797055771217009
14.872543211362919,649,10.169497120605996
14.872543211362919,650,12.060136840709632
14.872543211362919,651,11.276520134698806
14.872543211362919,652,11.83089164706559
14.872543211362919,653,12.770439030193485
14.872543211362919,654,12.058690453405093
14.872543211362919,655,9.872149589188073
14.872543211362919,656,13.04775240042078
14.872543211362919,657,12.334975758382594
14.872543211362919,658,11.77921378848129
14.872543211362919,659,11.459248522800895
14.872543211362919,660,12.529727817388212
14.872543211362919,661,10.104845462067768
14.872543211362919,662,11.526638224107053
14.872543211362919,663,12.738971909132221
14.872543211362919,664,12.63030923528744
14.872543211362919,665,13.472225119304934
14.872543211362919,666,12.9775598939497
14.872543211362919,667,13.414569924585036
14.872543211362919,668,12.716509910240411
14.872543211362919,669,11.805875242375574
14.872543211362919,670,10.36094553872749
14.872543211362919,671,13.291464945794926
14.872543211362919,672,13.398268979826268
14.872543211362919,673,9.868921740181413
14.872543211362919,674,11.090822033163066
14.872543211362919,675,12.375054215219071
14.872543211362919,676,12.646831148825525
14.872543211362919,677,10.509039971372049
14.872543211362919,678,12.890656318506347
14.872543211362919,679,12.630244552667321
14.872543211362919,680,10.773210222154125
14.872543211362919,681,11.785904174100645
14.872543211362919,682,11.32122724477505
14.872543211362919,683,9.943778842833451
14.872543211362919,684,13.791425197293673
14.872543211362919,685,10.986725148579282
14.872543211362919,686,12.427223480272836
14.872543211362919,687,9.68175284190437
14.872543211362919,688,13.651569541418656
14.872543211362919,689,13.918309006537436
14.872543211362919,690,12.95947377955328
14.872543211362919,691,9.834041027700435
14.872543211362919,692,13.534396203014834
14.872543211362919,693,13.17040817932122
14.872543211362919,694,11.240397941919264
14.872543211362919,695,12.783482329899407
14.872543211362919,696,9.649032121250356
14.872543211362919,697,12.80296147913926
14.872543211362919,698,11.636608293474458
14.872543211362919,699,11.571865812184122
14.872543211362919,700,11.534145952443605
14.872543211362919,701,11.725656527297335
14.872543211362919,702,9.88259301839691
14.872543211362919,703,13.065232287347028
14.872543211362919,704,12.463984206256104
14.872543211362919,705,11.359314790303909
14.872543211362919,706,12.741136496343797
14.872543211362919,707,12.742229439819075
14.872543211362919,708,12.549924515324294
14.872543211362919,709,9.725635232827187
14.872543211362919,710,12.351732704169635
14.872543211362919,711,12.708683560212101
14.872543211362919,712,12.607710876379388
14.872543211362919,713,11.933796938467058
14.872543211362919,714,11.401577293013526
14.872543211362919,715,11.960571450357145
14.872543211362919,716,13.121979771825707
14.872543211362919,717,12.987212315516398
14.872543211362919,718,12.16566816143292
14.872543211362919,719,12.625610927668909
14.872543211362919,720,13.605840677676433
14.872543211362919,721,13.295908849997135
14.872543211362919,722,9.860708826195781
14.872543211362919,723,13.67197158779725
14.872543211362919,724,9.609436088993032
14.872543211362919,725,12.858826048364422
14.872543211362919,726,13.521257674807917
14.872543211362919,727,11.412866889984802
14.872543211362919,728,11.577310268820098
14.872543211362919,729,12.86002004378387
14.872543211362919,730,9.855643852841059
14.872543211362919,731,12.847651443185983
14.872543211362919,732,12.271813541054057
14.872543211362919,733,12.021314395946398
14.872543211362919,734,13.269230451564791
14.872543211362919,735,11.279407886075605
14.872543211362919,736,11.035885003034998
14.872543211362919,737,12.963058688431055
14.872543211362919,738,12.309982090801993
14.872543211362919,739,12.32411382694491
14.872543211362919,740,11.548703553706478
14.872543211362919,741,11.0074613055794
14.872543211362919,742,12.580586193970106
14.872543211362919,743,12.419295838828502
14.872543211362919,744,11.21013821112361
14.872543211362919,745,11.922852159742211
14.872543211362919,746,11.23013610077518
14.872543211362919,747,11.980890459737846
14.872543211362919,748,10.232528815783988
14.872543211362919,749,13.000798003909896
14.872543211362919,750,12.485126247451692
14.872543211362919,751,11.810445371082182
14.872543211362919,752,10.35929142625379
14.872543211362919,753,12.471742899507683
14.872543211362919,754,11.918290388936573
14.872543211362919,755,12.119235614016953
14.872543211362919,756,12.075891243569426
14.872543211362919,757,12.952718198613814
14.872543211362919,758,12.845959388403617
14.872543211362919,759,13.643861332839997
14.872543211362919,760,12.82908330029471
14.872543211362919,761,12.89226723126372
14.872543211362919,762,12.324973360935086
14.872543211362919,763,13.054591913153889
14.872543211362919,764,12.095020313582422
14.872543211362919,765,12.754223290060693
14.872543211362919,766,13.087773362195112
14.872543211362919,767,11.14137126859828
14.872543211362919,768,14.223178910406256
14.872543211362919,769,12.253276699793124
14.872543211362919,770,11.314874635784422
14.872543211362919,771,12.712745314931462
14.872543211362919,772,10.704514042663947
14.872543211362919,773,10.52522190003366
14.872543211362919,774,12.68635806330712
