Best Overall Speed,Number of Evaluations,Speeds
2.831473501003777,0,2.831473501003777
15.051360639298002,1,15.051360639298002
15.051360639298002,2,9.84972817703006
15.051360639298002,3,7.369167172889819
15.051360639298002,4,1.3114177782852956
15.051360639298002,5,1.3436907490590175
15.051360639298002,6,1.333216900419034
15.051360639298002,7,1.428839930557746
15.051360639298002,8,1.4168073127944643
15.051360639298002,9,1.3337630584266191
15.051360639298002,10,1.4953352822486403
15.051360639298002,11,1.4573782046831318
15.051360639298002,12,1.3773955930376365
15.051360639298002,13,1.515836018551555
15.051360639298002,14,1.4326688181366678
15.051360639298002,15,1.5399437111292718
15.051360639298002,16,1.465117526929867
15.051360639298002,17,1.4334109149599683
15.051360639298002,18,1.2401049641847601
15.051360639298002,19,1.4822641968221508
15.051360639298002,20,1.3910775850398338
15.051360639298002,21,1.4750139894684646
15.051360639298002,22,1.3989662424371732
15.051360639298002,23,1.3756876041228472
15.051360639298002,24,1.466786843357011
15.051360639298002,25,1.4479117302750686
15.051360639298002,26,1.2642364787649227
15.051360639298002,27,1.4348195034394562
15.051360639298002,28,1.543479260227889
15.051360639298002,29,1.4529185389040982
15.051360639298002,30,1.4088482694174411
15.051360639298002,31,1.320052605620626
15.051360639298002,32,1.3587982458431689
15.051360639298002,33,1.6034432613556262
15.051360639298002,34,6.18307413418561
15.051360639298002,35,1.4618875534598577
15.051360639298002,36,2.0616323480970644
15.051360639298002,37,1.5774073539954407
15.051360639298002,38,1.6189730854009268
15.051360639298002,39,1.9849315127109464
15.051360639298002,40,1.3527202096916575
15.051360639298002,41,1.4148932096606686
15.051360639298002,42,1.5556885916851904
15.051360639298002,43,1.3240560009453883
15.051360639298002,44,1.432602807753499
15.051360639298002,45,1.3166047923614168
15.051360639298002,46,1.42932673468107
15.051360639298002,47,1.331806488838071
15.051360639298002,48,1.597357426458635
15.051360639298002,49,1.3773210995712575
15.051360639298002,50,1.479191823575219
15.051360639298002,51,1.3063730599019567
15.051360639298002,52,1.18798104104769
15.051360639298002,53,1.4898303888215318
15.051360639298002,54,1.3419170495920587
15.051360639298002,55,1.5034549129378074
15.051360639298002,56,1.3083214576255158
15.051360639298002,57,1.5903897557653741
15.051360639298002,58,1.3551463018912424
15.051360639298002,59,1.5009087050717584
15.051360639298002,60,1.6117486325247732
15.051360639298002,61,1.5771955912735287
15.051360639298002,62,1.282698573337196
15.051360639298002,63,1.4050613897828104
15.051360639298002,64,1.3874402752562995
15.051360639298002,65,1.460203988971606
15.051360639298002,66,1.2651311862733283
15.051360639298002,67,1.5495732359274832
15.051360639298002,68,1.3606889096975892
15.051360639298002,69,1.399601265879994
15.051360639298002,70,1.5146713812791657
15.051360639298002,71,1.5995046644040427
15.051360639298002,72,3.487829076959079
15.051360639298002,73,1.457524455289056
15.051360639298002,74,1.3784753893344877
15.051360639298002,75,1.3477781423733763
15.051360639298002,76,1.4399068368247234
15.051360639298002,77,1.5838954597427002
15.051360639298002,78,1.362020704692255
15.051360639298002,79,1.3077897482787617
15.051360639298002,80,1.432619845015235
15.051360639298002,81,1.4157532356288671
15.051360639298002,82,1.642234833676645
15.051360639298002,83,4.423594737642693
15.051360639298002,84,3.46527095794105
15.051360639298002,85,5.1729354725463
15.225055838869626,86,15.225055838869626
15.225055838869626,87,8.981672673040242
15.225055838869626,88,2.1018733226523523
15.225055838869626,89,5.458937711880704
15.225055838869626,90,5.573682472969975
15.225055838869626,91,4.974865773094407
15.225055838869626,92,5.157931819526999
15.225055838869626,93,5.695533803715095
15.225055838869626,94,5.08350868957862
15.225055838869626,95,5.551716935593756
15.225055838869626,96,4.862867700488916
15.225055838869626,97,5.347440585087091
15.225055838869626,98,5.632010114429238
15.225055838869626,99,5.393977870307231
15.225055838869626,100,4.951894904180007
15.225055838869626,101,5.469167244444143
15.225055838869626,102,5.068380117923603
15.225055838869626,103,5.520624228709248
15.225055838869626,104,5.468998521605511
15.225055838869626,105,5.526640347714479
15.225055838869626,106,4.9461483732465314
15.225055838869626,107,5.365533034709926
15.225055838869626,108,5.017998991791423
15.225055838869626,109,5.6993675824775965
15.225055838869626,110,5.1003215910553426
15.225055838869626,111,5.252245345222034
15.225055838869626,112,5.360542721753238
15.225055838869626,113,5.782574646534693
15.225055838869626,114,5.740880757256402
15.225055838869626,115,6.02461372201329
15.225055838869626,116,5.6640948983775425
15.225055838869626,117,5.76749183042936
15.225055838869626,118,5.253679462986043
15.225055838869626,119,4.3215781006558815
15.225055838869626,120,5.921501625202401
15.225055838869626,121,4.644045313427458
15.225055838869626,122,5.283008662179316
15.225055838869626,123,5.656573690383989
15.225055838869626,124,5.585473919604235
15.225055838869626,125,4.908646838761641
15.225055838869626,126,5.46219522947156
15.225055838869626,127,5.519952608108891
15.225055838869626,128,5.729371588924045
15.225055838869626,129,5.728306362131348
15.225055838869626,130,5.913612655950387
15.225055838869626,131,5.752532572039109
15.225055838869626,132,4.98382125222242
15.225055838869626,133,5.48737141919262
15.225055838869626,134,5.672455006682965
15.225055838869626,135,6.024753629280626
15.225055838869626,136,5.351331858154695
15.225055838869626,137,5.829486970218797
15.225055838869626,138,5.508901270170978
15.225055838869626,139,5.785252359621084
15.225055838869626,140,5.33017372434441
15.225055838869626,141,5.114567899405205
15.225055838869626,142,5.620759723071643
15.225055838869626,143,5.808538566863624
15.225055838869626,144,4.977711348909057
15.225055838869626,145,5.805738542738699
15.225055838869626,146,5.489294690244971
15.225055838869626,147,4.685946096617335
15.225055838869626,148,6.023384306530713
15.225055838869626,149,5.195955067040004
15.225055838869626,150,5.835504129242737
15.225055838869626,151,5.662378767499823
15.225055838869626,152,5.969353396008363
15.225055838869626,153,5.655852098666941
15.225055838869626,154,4.568003061170447
15.225055838869626,155,4.951493494049261
15.225055838869626,156,5.6120426275557085
15.225055838869626,157,5.439983247604291
15.225055838869626,158,5.55879755875021
15.225055838869626,159,4.912459949595838
15.225055838869626,160,5.593395567431472
15.225055838869626,161,5.766021057609017
15.225055838869626,162,5.443421233431047
15.225055838869626,163,5.072049474483512
15.225055838869626,164,4.408700564265082
15.225055838869626,165,4.842751408708149
15.225055838869626,166,5.307331596876818
15.225055838869626,167,5.498365916885198
15.225055838869626,168,4.451802174510611
15.225055838869626,169,9.606841287476259
15.225055838869626,170,1.7387747473636754
15.225055838869626,171,8.5567132077768
15.225055838869626,172,1.5116918159347867
15.225055838869626,173,3.3582327808792285
15.225055838869626,174,1.3872662388558483
15.225055838869626,175,3.3801164499529746
15.225055838869626,176,11.244055291699459
15.225055838869626,177,0.3867413446691767
15.225055838869626,178,2.467699191634939
15.225055838869626,179,2.831458221600273
15.225055838869626,180,1.348989662109514
15.225055838869626,181,2.110654133262584
15.225055838869626,182,5.716186398596289
15.225055838869626,183,0.6842983082377226
15.225055838869626,184,1.7376872766387024
15.225055838869626,185,1.0477791416570654
15.225055838869626,186,1.516653860286104
15.225055838869626,187,0.7770791777378604
15.225055838869626,188,6.278714757400577
15.225055838869626,189,0.38807086562091536
15.225055838869626,190,0.8118616257065258
15.225055838869626,191,8.265800193030886
15.225055838869626,192,0.6966528388210772
15.225055838869626,193,1.0109449641622361
