Best Overall Speed,Number of Evaluations,Speed
33.870403377837754,159,1.9614451841525908
33.870403377837754,160,1.182860164386961
33.870403377837754,161,2.719996890188949
33.870403377837754,162,7.773034465732262
33.870403377837754,163,3.5157956869966966
33.870403377837754,164,3.4066350604575013
33.870403377837754,165,2.8108288990442625
33.870403377837754,166,8.65870199160413
33.870403377837754,167,1.7810256501073396
33.870403377837754,168,3.865909900435162
33.870403377837754,169,2.0942918830024126
33.870403377837754,170,6.278665537907079
33.870403377837754,171,2.1279336860035847
33.870403377837754,172,1.2500462797566148
33.870403377837754,173,7.768009667496083
33.870403377837754,174,6.811461934379445
33.870403377837754,175,1.5790744483251322
33.870403377837754,176,0.3866536382071929
33.870403377837754,177,2.064088640934785
33.870403377837754,178,3.8097178532873475
33.870403377837754,179,9.337908892896998
33.870403377837754,180,2.2919459454329347
33.870403377837754,181,0.503474079829198
33.870403377837754,182,0.6957448500190474
33.870403377837754,183,3.517052139548312
33.870403377837754,184,1.234737594200996
33.870403377837754,185,2.4293331419260293
33.870403377837754,186,7.899109895574059
33.870403377837754,187,1.7986963406066268
33.870403377837754,188,1.2411418855186436
33.870403377837754,189,3.151160148610807
33.870403377837754,190,18.726401438446484
33.870403377837754,191,6.698768421583921
33.870403377837754,192,2.4787395301262807
33.870403377837754,193,2.8219175029008614
33.870403377837754,194,4.884143374522568
33.870403377837754,195,24.025406665148143
33.870403377837754,196,3.212087625258705
33.870403377837754,197,11.968179038371082
33.870403377837754,198,2.1157961508097363
33.870403377837754,199,4.446130236040945
33.870403377837754,200,15.729481858895689
33.870403377837754,201,6.981035878128119
33.870403377837754,202,0.22675989173230432
33.870403377837754,203,2.338363331679221
33.870403377837754,204,2.891551989795595
33.870403377837754,205,3.082295213782919
33.870403377837754,206,5.141601867248586
33.870403377837754,207,1.0248401269265737
33.870403377837754,208,5.56805341847949
33.870403377837754,209,1.9437956528219296
33.870403377837754,210,1.8919597584984431
33.870403377837754,211,5.141059906091789
33.870403377837754,212,3.647981278579365
33.870403377837754,213,3.129668824136731
33.870403377837754,214,3.0588255217280533
33.870403377837754,215,7.412667592350994
33.870403377837754,216,1.5605161730149195
33.870403377837754,217,1.7734195852378865
33.870403377837754,218,7.056449173322316
33.870403377837754,219,0.2573337591720758
33.870403377837754,220,2.2172840531176723
33.870403377837754,221,2.5420094887396925
33.870403377837754,222,1.7727490004837814
33.870403377837754,223,7.92645049870503
33.870403377837754,224,5.768794136758267
33.870403377837754,225,0.5878860205913168
33.870403377837754,226,6.4875888985016275
33.870403377837754,227,3.0230965455733285
33.870403377837754,228,5.464907861275846
33.870403377837754,229,1.6562630777631573
33.870403377837754,230,1.444026714218167
33.870403377837754,231,3.6662974082393855
33.870403377837754,232,2.1777669979448246
33.870403377837754,233,8.216866083690581
33.870403377837754,234,1.5229317505367812
33.870403377837754,235,1.1722056615121652
33.870403377837754,236,8.560068381751668
33.870403377837754,237,3.0985600428306617
33.870403377837754,238,4.135398668108921
33.870403377837754,239,2.86291246755188
33.870403377837754,240,4.833719840490558
33.870403377837754,241,3.803829445682296
33.870403377837754,242,7.360585954834019
33.870403377837754,243,1.4818807104820106
33.870403377837754,244,7.294401746009856
33.870403377837754,245,3.5095859745214493
33.870403377837754,246,16.27749918260437
33.870403377837754,247,3.631560282888139
33.870403377837754,248,11.249657766066031
33.870403377837754,249,1.1384795180975553
33.870403377837754,250,1.624656431328145
33.870403377837754,251,7.954103456389982
33.870403377837754,252,5.344843556069335
33.870403377837754,253,0.6547536443138188
33.870403377837754,254,3.6441517641449805
33.870403377837754,255,3.4631197559092977
33.870403377837754,256,2.2475817913653726
33.870403377837754,257,5.515900952772167
33.870403377837754,258,6.618028921665048
33.870403377837754,259,0.9502893619875386
33.870403377837754,260,7.151769124004494
33.870403377837754,261,2.0094666820160803
33.870403377837754,262,0.23258189888708913
33.870403377837754,263,1.6293823189629568
33.870403377837754,264,1.7738683301898366
33.870403377837754,265,8.1182485107469
33.870403377837754,266,6.366133671608442
33.870403377837754,267,12.049554965375384
33.870403377837754,268,1.061752378450403
33.870403377837754,269,1.969275327840101
33.870403377837754,270,7.678526237460444
33.870403377837754,271,12.321039122768486
33.870403377837754,272,3.6023720309135063
33.870403377837754,273,0.9250575180774201
33.870403377837754,274,0.6069796274688151
33.870403377837754,275,1.8121988354256398
33.870403377837754,276,2.857615355436584
33.870403377837754,277,6.137772068642172
33.870403377837754,278,4.333131125736363
33.870403377837754,279,4.581423077150503
33.870403377837754,280,0.9754371441785565
33.870403377837754,281,6.803233219961206
33.870403377837754,282,2.4751068162103724
33.870403377837754,283,1.9129773480688719
33.870403377837754,284,1.333899911374296
33.870403377837754,285,1.9383904513064798
33.870403377837754,286,1.7561844846517833
33.870403377837754,287,1.6409411706103851
33.870403377837754,288,3.6464094344942697
33.870403377837754,289,2.350718216693575
33.870403377837754,290,2.7289965712720234
33.870403377837754,291,0.7348460073034769
33.870403377837754,292,7.365050275869743
33.870403377837754,293,0.6365454627027102
33.870403377837754,294,6.610184507289977
33.870403377837754,295,6.769182293217348
33.870403377837754,296,0.32482555475078934
33.870403377837754,297,1.377814324885916
33.870403377837754,298,2.9064866746175624
33.870403377837754,299,21.416664853463498
33.870403377837754,300,7.022399620952083
33.870403377837754,301,1.3329995178380647
33.870403377837754,302,1.1039358184705879
33.870403377837754,303,5.533706748973036
33.870403377837754,304,2.0692578558868897
33.870403377837754,305,2.253773844087296
33.870403377837754,306,1.4709056067911663
33.870403377837754,307,6.583269978672173
33.870403377837754,308,6.62890517473503
33.870403377837754,309,3.7221044961482015
33.870403377837754,310,2.7761489724606156
33.870403377837754,311,3.7248260128908357
33.870403377837754,312,2.2016463101556
33.870403377837754,313,4.115469135652057
33.870403377837754,314,8.080942210043897
33.870403377837754,315,6.033652289027469
33.870403377837754,316,3.4792824476316104
33.870403377837754,317,5.374990145340348
33.870403377837754,318,1.86669866507603
33.870403377837754,319,5.994614893194172
33.870403377837754,320,8.53421545086086
33.870403377837754,321,1.1742471794937368
33.870403377837754,322,1.820651455685803
33.870403377837754,323,3.665648381975959
33.870403377837754,324,1.2147001082207929
33.870403377837754,325,5.150872431908634
33.870403377837754,326,3.77257994834055
33.870403377837754,327,3.1784843511986165
33.870403377837754,328,4.405002834355685
33.870403377837754,329,1.3193455608190834
33.870403377837754,330,5.969240671428749
33.870403377837754,331,4.572885389232481
33.870403377837754,332,9.178134942995813
33.870403377837754,333,1.5467196961638225
33.870403377837754,334,14.666810983985192
33.870403377837754,335,9.17091618547074
33.870403377837754,336,2.5431596394990024
33.870403377837754,337,0.44799738471319794
33.870403377837754,338,2.075029564424354
33.870403377837754,339,1.6102739000561983
33.870403377837754,340,5.42756740239094
33.870403377837754,341,0.5584998965875099
33.870403377837754,342,9.251055568657106
33.870403377837754,343,5.395644190146723
33.870403377837754,344,3.084999055489332
33.870403377837754,345,2.0116955904199942
33.870403377837754,346,8.531168871861231
33.870403377837754,347,2.086963450880242
33.870403377837754,348,10.637380517930312
33.870403377837754,349,8.763262507805782
33.870403377837754,350,4.4516719125247395
33.870403377837754,351,7.420698101578965
33.870403377837754,352,5.839923568764017
33.870403377837754,353,8.569469118859255
33.870403377837754,354,1.7182076757427844
33.870403377837754,355,2.709621957361807
33.870403377837754,356,4.761359113318455
33.870403377837754,357,0.4872994731060421
33.870403377837754,358,0.7924220099414709
33.870403377837754,359,5.232634188290638
33.870403377837754,360,15.180566188600332
33.870403377837754,361,2.3137470625744143
33.870403377837754,362,0.8042864074589189
33.870403377837754,363,2.72148822416846
33.870403377837754,364,5.393462078956612
33.870403377837754,365,6.138593300875122
33.870403377837754,366,8.898489632528804
33.870403377837754,367,8.840392219438185
33.870403377837754,368,3.315644181101467
33.870403377837754,369,1.2664591938156504
33.870403377837754,370,0.9981940991955913
33.870403377837754,371,1.9107562891031666
33.870403377837754,372,7.613296218134247
33.870403377837754,373,8.970709089940076
33.870403377837754,374,3.4304830361793157
33.870403377837754,375,3.346608378538343
33.870403377837754,376,2.5429692860154707
33.870403377837754,377,0.5800537185101026
33.870403377837754,378,1.9036279359139698
33.870403377837754,379,5.897910802831418
33.870403377837754,380,2.487821731060385
33.870403377837754,381,1.2306509694884253
33.870403377837754,382,1.8824155053598786
33.870403377837754,383,2.822164380851272
33.870403377837754,384,0.9375527746479505
33.870403377837754,385,8.811828012532661
33.870403377837754,386,4.50384680217893
33.870403377837754,387,1.8709484269967174
33.870403377837754,388,5.558466213971149
33.870403377837754,389,4.156331860784292
33.870403377837754,390,6.94736339961032
33.870403377837754,391,1.8569295964718007
33.870403377837754,392,0.9592464082165227
33.870403377837754,393,1.1908878742466198
33.870403377837754,394,1.571957569795473
33.870403377837754,395,0.450528581027062
33.870403377837754,396,12.543348251882977
33.870403377837754,397,8.28000997641682
33.870403377837754,398,6.148496739930674
33.870403377837754,399,14.598378425152516
33.870403377837754,400,2.779946693733538
33.870403377837754,401,7.162636662138616
33.870403377837754,402,1.8503597642053722
33.870403377837754,403,1.8504564100248064
33.870403377837754,404,1.6487650513807037
33.870403377837754,405,1.8355215610783688
33.870403377837754,406,3.597256902037956
33.870403377837754,407,11.686692203824572
33.870403377837754,408,8.737779652580732
33.870403377837754,409,1.8711083393991803
33.870403377837754,410,2.5839061665270777
33.870403377837754,411,0.8396875195839298
33.870403377837754,412,5.381640853694763
33.870403377837754,413,1.8107684959176156
33.870403377837754,414,2.2170327527163107
33.870403377837754,415,2.04325624740695
33.870403377837754,416,3.146919329389649
33.870403377837754,417,9.109819833479511
33.870403377837754,418,3.455259000150343
33.870403377837754,419,2.988696985742627
33.870403377837754,420,1.9091058225666069
33.870403377837754,421,3.511097117551194
33.870403377837754,422,10.75232890577835
33.870403377837754,423,9.29720176345116
33.870403377837754,424,2.418866775281159
33.870403377837754,425,1.7213404970769273
33.870403377837754,426,4.665875695724735
33.870403377837754,427,2.1792408399789553
33.870403377837754,428,6.049265002668667
33.870403377837754,429,3.279277471198458
33.870403377837754,430,2.633220523101296
33.870403377837754,431,2.300091460595854
33.870403377837754,432,5.051965845805226
33.870403377837754,433,3.2842326570926548
33.870403377837754,434,1.3154487149809229
33.870403377837754,435,6.366639259856717
33.870403377837754,436,3.3552033612709917
33.870403377837754,437,2.013546884317911
33.870403377837754,438,6.177435896231323
33.870403377837754,439,2.671638152909895
33.870403377837754,440,2.681124723880372
33.870403377837754,441,4.664287751979057
33.870403377837754,442,0.28588965688073315
33.870403377837754,443,4.173399775157321
33.870403377837754,444,2.3257622812532874
33.870403377837754,445,7.6869270735996285
33.870403377837754,446,0.17117133219766684
33.870403377837754,447,2.4404028503050608
33.870403377837754,448,1.9602203294233813
33.870403377837754,449,5.829847000200895
33.870403377837754,450,1.6911570601808303
33.870403377837754,451,2.679453829983256
33.870403377837754,452,1.9179748593186392
33.870403377837754,453,0.9492422943451259
33.870403377837754,454,2.520039126116284
33.870403377837754,455,2.563523733779666
33.870403377837754,456,4.632370864596196
33.870403377837754,457,8.070605186221071
33.870403377837754,458,4.216676130617305
33.870403377837754,459,6.05861015272488
33.870403377837754,460,29.563495148154576
33.870403377837754,461,6.270050643036388
33.870403377837754,462,1.4898639670340321
33.870403377837754,463,1.1563905013265174
33.870403377837754,464,11.258795604622923
33.870403377837754,465,8.192631734320642
33.870403377837754,466,0.3854466898796593
33.870403377837754,467,2.842604928563323
33.870403377837754,468,9.948233133020764
33.870403377837754,469,2.2999695257750914
33.870403377837754,470,3.3289591504798453
33.870403377837754,471,4.566839100094329
33.870403377837754,472,1.6814000666581255
33.870403377837754,473,0.7638044667476035
33.870403377837754,474,5.392621388084679
33.870403377837754,475,4.522453639179864
33.870403377837754,476,2.3945949109836864
33.870403377837754,477,1.6613001964393488
33.870403377837754,478,7.695408922814058
33.870403377837754,479,4.440344754265127
33.870403377837754,480,2.2075813334175898
33.870403377837754,481,5.087359737601285
33.870403377837754,482,9.825753288088753
33.870403377837754,483,4.2506887510339855
33.870403377837754,484,6.68854287450602
33.870403377837754,485,7.159165656917019
33.870403377837754,486,2.7698363824912247
33.870403377837754,487,3.6157724078235205
33.870403377837754,488,9.152259566029423
33.870403377837754,489,5.905243960241786
33.870403377837754,490,3.295467737519434
33.870403377837754,491,1.7220151653496314
33.870403377837754,492,2.387541596530784
33.870403377837754,493,1.7231519038754846
33.870403377837754,494,3.0400015055186365
33.870403377837754,495,3.915620035677047
33.870403377837754,496,4.788748582490123
33.870403377837754,497,1.4579724830411518
33.870403377837754,498,2.590940448305812
33.870403377837754,499,4.1058903151337445
33.870403377837754,500,1.6502064032158452
33.870403377837754,501,2.0988816450472068
33.870403377837754,502,5.535986527457707
33.870403377837754,503,1.0854750162894629
33.870403377837754,504,0.9464785119890512
33.870403377837754,505,7.188181478871654
33.870403377837754,506,4.076761160412115
33.870403377837754,507,6.373553066764125
33.870403377837754,508,9.908640944645768
33.870403377837754,509,1.0933728160875003
33.870403377837754,510,11.725784870035074
33.870403377837754,511,4.543600880616793
33.870403377837754,512,1.9266441357137134
33.870403377837754,513,2.9120087696440926
33.870403377837754,514,1.7681674689182536
33.870403377837754,515,9.104167657820634
33.870403377837754,516,0.4428159107492038
33.870403377837754,517,3.8739378550100594
33.870403377837754,518,2.4457442351046574
33.870403377837754,519,6.077814210302034
33.870403377837754,520,1.218232912102534
33.870403377837754,521,5.618408382618949
33.870403377837754,522,6.682868993673114
33.870403377837754,523,1.0668684095430816
33.870403377837754,524,13.736879719181516
33.870403377837754,525,1.0472791992554793
33.870403377837754,526,4.743402294180302
33.870403377837754,527,10.042121265914552
33.870403377837754,528,0.3202420889755255
33.870403377837754,529,5.725152504591047
33.870403377837754,530,2.377677408820688
33.870403377837754,531,7.599334993173589
33.870403377837754,532,5.74469463600407
33.870403377837754,533,1.0820433721633402
33.870403377837754,534,0.2970984027321887
33.870403377837754,535,1.1947622009022476
33.870403377837754,536,6.648661856669246
33.870403377837754,537,5.42144344889387
33.870403377837754,538,5.338467596473694
33.870403377837754,539,1.8575524321126329
33.870403377837754,540,1.6314810804072122
33.870403377837754,541,2.8261359685870744
33.870403377837754,542,10.925057034464118
33.870403377837754,543,13.034198611491584
33.870403377837754,544,8.965391262887744
33.870403377837754,545,0.3220902009912344
33.870403377837754,546,14.38121518340494
33.870403377837754,547,3.2160894807985425
33.870403377837754,548,11.026091494455699
33.870403377837754,549,3.7735640731058306
33.870403377837754,550,3.2416162672147255
33.870403377837754,551,3.0276163923681287
33.870403377837754,552,2.2429732395455315
33.870403377837754,553,7.115770776701619
33.870403377837754,554,2.976866321595513
33.870403377837754,555,9.524981786290555
33.870403377837754,556,1.1489568495408387
33.870403377837754,557,2.1030273334055414
33.870403377837754,558,1.378236609499095
33.870403377837754,559,2.537502040546789
33.870403377837754,560,3.07433691646486
33.870403377837754,561,2.3261202511231702
33.870403377837754,562,0.7460140232375726
33.870403377837754,563,1.2686623455050117
33.870403377837754,564,3.7671063745954183
33.870403377837754,565,8.633051885940446
33.870403377837754,566,1.4990860578864902
33.870403377837754,567,4.294801446342437
33.870403377837754,568,4.302686420556952
33.870403377837754,569,2.685681864478421
33.870403377837754,570,3.2942950366399173
33.870403377837754,571,1.2868927757904198
33.870403377837754,572,4.280522678337589
33.870403377837754,573,16.072483856265393
33.870403377837754,574,3.0615736605731216
33.870403377837754,575,2.4788300252060442
33.870403377837754,576,7.917148172109808
33.870403377837754,577,9.921335992143037
33.870403377837754,578,1.6356696434366016
33.870403377837754,579,22.69361777456038
33.870403377837754,580,11.227747629252407
33.870403377837754,581,1.2850997125748833
33.870403377837754,582,7.163208793075184
33.870403377837754,583,4.662497300437779
33.870403377837754,584,5.245660354063565
33.870403377837754,585,0.7014088560276186
33.870403377837754,586,3.7022851239851287
33.870403377837754,587,4.4243033602611055
33.870403377837754,588,3.5753600362211175
33.870403377837754,589,7.363568641857914
33.870403377837754,590,8.635502778512002
33.870403377837754,591,7.441524165326334
33.870403377837754,592,6.310362000784705
33.870403377837754,593,1.785187210592665
33.870403377837754,594,4.447737181706767
33.870403377837754,595,0.9142212124039378
33.870403377837754,596,3.8008034742552765
33.870403377837754,597,5.386916789814012
33.870403377837754,598,1.9112493775420263
33.870403377837754,599,3.4990283487476788
33.870403377837754,600,6.511925875302752
33.870403377837754,601,4.557985993879422
33.870403377837754,602,3.3195644352345743
33.870403377837754,603,2.3381403574017905
33.870403377837754,604,6.177562378031079
33.870403377837754,605,0.76821729213863
33.870403377837754,606,0.37601510146993905
33.870403377837754,607,6.375986230875945
33.870403377837754,608,2.343680918097771
33.870403377837754,609,17.372741195278063
33.870403377837754,610,1.6935924804423241
33.870403377837754,611,8.62807545521745
33.870403377837754,612,1.1180227587713023
33.870403377837754,613,6.484950797929907
33.870403377837754,614,6.074183734321113
33.870403377837754,615,13.193305458250533
33.870403377837754,616,0.1507782898932094
33.870403377837754,617,0.8720802345645733
33.870403377837754,618,5.743344832838436
33.870403377837754,619,4.147941020803734
33.870403377837754,620,1.8000845894111879
33.870403377837754,621,2.2672048571812025
33.870403377837754,622,2.851638447361757
33.870403377837754,623,3.5146203800874343
33.870403377837754,624,5.512879638024314
33.870403377837754,625,0.2012021243788444
33.870403377837754,626,9.422684187642101
33.870403377837754,627,0.7041902112222319
33.870403377837754,628,2.495854511290573
33.870403377837754,629,2.0693406792828375
33.870403377837754,630,3.492670844724608
33.870403377837754,631,3.6020587148085896
33.870403377837754,632,4.360490592172567
33.870403377837754,633,8.15963524771391
33.870403377837754,634,1.4920968620142538
33.870403377837754,635,7.0177412454827675
33.870403377837754,636,0.2825084573018311
33.870403377837754,637,4.942737737555328
33.870403377837754,638,1.6800492152478856
33.870403377837754,639,1.6048180083623598
33.870403377837754,640,2.0759410524421065
33.870403377837754,641,1.9144243896906716
33.870403377837754,642,8.445657758842845
33.870403377837754,643,5.0445255773418465
33.870403377837754,644,5.602632506044538
33.870403377837754,645,2.0482199392809255
33.870403377837754,646,8.23310967162257
33.870403377837754,647,6.791669057926101
33.870403377837754,648,5.914238271970466
33.870403377837754,649,6.334586181531509
33.870403377837754,650,4.8938733660194185
33.870403377837754,651,1.1716272159721752
33.870403377837754,652,4.270563071266971
33.870403377837754,653,3.553752241655318
33.870403377837754,654,8.411584866898846
33.870403377837754,655,1.58643957297664
33.870403377837754,656,17.871161401155298
33.870403377837754,657,0.7579541502249989
33.870403377837754,658,4.110912544738686
33.870403377837754,659,3.911709335211361
33.870403377837754,660,1.624868989179725
33.870403377837754,661,3.8331916317444685
33.870403377837754,662,3.4480189038494973
33.870403377837754,663,0.16673854987294146
33.870403377837754,664,1.2576177884866637
33.870403377837754,665,8.399627981895783
33.870403377837754,666,5.116324479270531
33.870403377837754,667,2.131813733713716
33.870403377837754,668,3.0277848431865113
33.870403377837754,669,0.6638824606301154
33.870403377837754,670,1.8401647140671482
33.870403377837754,671,6.48761920939813
33.870403377837754,672,10.874136559595799
33.870403377837754,673,1.4603736858762995
33.870403377837754,674,5.996276074332682
33.870403377837754,675,19.200667886778646
33.870403377837754,676,3.5109278583670727
33.870403377837754,677,2.292260877525564
33.870403377837754,678,1.3785225004348816
33.870403377837754,679,5.258326957862167
33.870403377837754,680,21.201243593386852
33.870403377837754,681,4.167524686618071
33.870403377837754,682,10.812968231136818
33.870403377837754,683,1.4157079281593699
33.870403377837754,684,3.479669515116263
33.870403377837754,685,5.743341307738397
33.870403377837754,686,8.292893184786145
33.870403377837754,687,2.994539829488256
33.870403377837754,688,1.2223170880033487
33.870403377837754,689,4.679911413474093
33.870403377837754,690,9.722596987780355
33.870403377837754,691,10.25839727232388
33.870403377837754,692,3.5042413627224986
33.870403377837754,693,3.346560120518762
33.870403377837754,694,3.0700523973289426
33.870403377837754,695,2.5781967317460763
33.870403377837754,696,6.973913314211238
33.870403377837754,697,2.826071687566472
33.870403377837754,698,0.6106857131767839
33.870403377837754,699,3.474373525326439
33.870403377837754,700,1.7764539589388935
33.870403377837754,701,0.3903779666570744
33.870403377837754,702,8.658541048121739
33.870403377837754,703,0.2548504553681127
33.870403377837754,704,1.0170487314812606
33.870403377837754,705,4.6028056442461835
33.870403377837754,706,3.75710378484878
33.870403377837754,707,7.007184357783532
33.870403377837754,708,5.3088221505484245
33.870403377837754,709,1.1070678443184705
33.870403377837754,710,0.7370070258518806
33.870403377837754,711,0.12332323130304124
33.870403377837754,712,1.3865741861949865
33.870403377837754,713,1.7499519406931157
33.870403377837754,714,3.499166800622853
33.870403377837754,715,0.466968777898085
33.870403377837754,716,0.6965281783082229
33.870403377837754,717,0.5765076532145885
33.870403377837754,718,4.509495933889278
33.870403377837754,719,1.8942054198851899
33.870403377837754,720,4.412424600671955
33.870403377837754,721,3.5621625595417012
33.870403377837754,722,3.139456903978542
33.870403377837754,723,0.45705339185297233
33.870403377837754,724,1.0199646508697529
33.870403377837754,725,1.8101514073558438
33.870403377837754,726,1.2186553625770105
33.870403377837754,727,2.6770840192808176
33.870403377837754,728,3.9483192040461295
33.870403377837754,729,1.7272903344535997
33.870403377837754,730,1.8472185038303288
33.870403377837754,731,3.081199844995648
33.870403377837754,732,1.4872228866193196
33.870403377837754,733,9.85514338210272
33.870403377837754,734,4.516795097828717
33.870403377837754,735,12.583080834127697
33.870403377837754,736,3.508377487795231
33.870403377837754,737,6.179059652295597
33.870403377837754,738,3.419642039968458
33.870403377837754,739,0.8391464827257177
33.870403377837754,740,0.16472621011107308
33.870403377837754,741,5.339870430442989
33.870403377837754,742,4.3350648580010045
33.870403377837754,743,3.3809672147426455
33.870403377837754,744,17.732364571688663
33.870403377837754,745,1.8086172801614258
33.870403377837754,746,2.3789547539171343
33.870403377837754,747,4.903267258388636
33.870403377837754,748,3.960660180611884
33.870403377837754,749,2.9262186728758817
33.870403377837754,750,1.8683129083901882
33.870403377837754,751,5.671587704238599
33.870403377837754,752,5.414100094709527
33.870403377837754,753,2.599354448459059
33.870403377837754,754,14.409544582554132
33.870403377837754,755,6.452122644736437
