500.0,638.0,533.0,500.0,368.0,464.0,500.0,636.0,533.0,500.0,377.0,464.0,336.3353576660156,1.9831444025039673,109.90208435058594,0.6789776682853699,-0.11794037371873856,0.0
500.0,641.0,536.0,500.0,385.0,467.0,500.0,645.0,530.0,500.0,384.0,464.0,339.20672607421875,6.820770263671875,112.3471450805664,0.5629518032073975,-0.17313796281814575,1.0
500.0,641.0,535.0,500.0,389.0,463.0,500.0,646.0,530.0,500.0,377.0,454.0,340.9425048828125,8.459424018859863,113.42394256591797,0.5681987404823303,-0.2677263617515564,2.0
500.0,646.0,538.0,500.0,385.0,460.0,500.0,660.0,525.0,500.0,363.0,449.0,346.02850341796875,7.31003475189209,111.37944030761719,0.5458350777626038,-0.35046330094337463,3.0
500.0,659.0,544.0,500.0,364.0,470.0,500.0,680.0,520.0,500.0,338.0,443.0,356.8549499511719,6.503520488739014,110.6114730834961,0.7440923452377319,-0.3539729714393616,4.0
500.0,660.0,545.0,500.0,351.0,459.0,500.0,660.0,521.0,500.0,341.0,428.0,355.4827880859375,5.945258140563965,114.84674835205078,-6.847816467285156,-8.612858772277832,5.0
500.0,660.0,545.0,500.0,363.0,451.0,500.0,653.0,521.0,500.0,348.0,422.0,359.4366760253906,8.993380546569824,114.1539077758789,-0.6070076823234558,-6.495068550109863,6.0
500.0,652.0,552.0,500.0,348.0,437.0,500.0,627.0,525.0,500.0,327.0,400.0,13.494695663452148,11.717350959777832,124.05943298339844,-0.5159193873405457,0.2720183730125427,7.0
500.0,641.0,547.0,500.0,347.0,426.0,500.0,609.0,514.0,500.0,299.0,401.0,15.773355484008789,4.211785316467285,119.43306732177734,-3.2757956981658936,-1.5848145484924316,8.0
500.0,659.0,539.0,500.0,346.0,413.0,500.0,605.0,502.0,500.0,297.0,408.0,18.261123657226562,0.34364083409309387,123.51030731201172,-9.652070045471191,3.7090694904327393,9.0
500.0,662.0,548.0,500.0,342.0,434.0,500.0,597.0,504.0,500.0,289.0,393.0,24.897613525390625,8.87742805480957,127.303466796875,8.186225891113281,3.1230015754699707,10.0
500.0,652.0,547.0,500.0,330.0,443.0,500.0,592.0,497.0,500.0,267.0,386.0,31.306882858276367,5.320462226867676,123.35572814941406,5.665946006774902,-2.1750142574310303,11.0
500.0,666.0,556.0,500.0,331.0,444.0,500.0,583.0,498.0,500.0,258.0,386.0,33.22830581665039,9.00788402557373,120.7093734741211,6.938891410827637,16.856351852416992,12.0
500.0,662.0,557.0,500.0,337.0,441.0,500.0,581.0,502.0,500.0,266.0,395.0,36.05095672607422,11.475497245788574,120.039794921875,5.283877372741699,26.577817916870117,13.0
500.0,661.0,560.0,500.0,356.0,442.0,500.0,581.0,506.0,500.0,234.0,395.0,47.00829315185547,24.580341339111328,127.64055633544922,-0.4352850317955017,-0.9174134135246277,14.0
500.0,646.0,566.0,500.0,378.0,445.0,500.0,588.0,517.0,500.0,225.0,406.0,62.81380844116211,24.99996566772461,126.32522583007812,3.5688037872314453,11.350831031799316,15.0
500.0,654.0,571.0,500.0,390.0,442.0,500.0,591.0,501.0,500.0,230.0,416.0,155.240234375,22.266735076904297,137.37942504882812,1.9601291418075562,9.711701393127441,16.0
500.0,659.0,578.0,500.0,396.0,448.0,500.0,596.0,495.0,500.0,227.0,433.0,126.21805572509766,22.64459991455078,137.44882202148438,-0.6242982745170593,8.832598686218262,17.0
500.0,654.0,571.0,500.0,389.0,462.0,500.0,604.0,498.0,500.0,221.0,446.0,150.8960418701172,21.535634994506836,135.28611755371094,1.88943612575531,-6.91966438293457,18.0
500.0,641.0,570.0,500.0,383.0,462.0,500.0,613.0,515.0,500.0,214.0,433.0,159.08660888671875,22.45359992980957,136.61294555664062,-4.961191177368164,18.32583236694336,19.0
500.0,637.0,568.0,500.0,381.0,458.0,500.0,610.0,524.0,500.0,212.0,426.0,160.72064208984375,21.65321922302246,136.0063934326172,-2.903353214263916,20.11578369140625,20.0
500.0,647.0,548.0,500.0,387.0,455.0,500.0,605.0,504.0,500.0,204.0,432.0,159.44110107421875,21.306978225708008,136.71437072753906,0.0,0.0,21.0
500.0,636.0,539.0,500.0,358.0,465.0,500.0,627.0,530.0,500.0,365.0,467.0,68.59484100341797,337.75274658203125,78.25836181640625,0.5147596597671509,-0.18656612932682037,0.0
500.0,631.0,543.0,500.0,335.0,455.0,500.0,616.0,517.0,500.0,364.0,476.0,67.9054946899414,336.0535583496094,76.9911117553711,0.5777283906936646,-0.04832780733704567,1.0
500.0,631.0,533.0,500.0,338.0,450.0,500.0,613.0,512.0,500.0,370.0,482.0,63.43513107299805,335.55517578125,79.36956024169922,0.6436312198638916,-0.22087468206882477,2.0
500.0,630.0,518.0,500.0,351.0,469.0,500.0,614.0,499.0,500.0,375.0,487.0,65.36967468261719,333.6887512207031,90.45559692382812,0.3888130187988281,0.04829902574419975,3.0
500.0,611.0,509.0,500.0,368.0,486.0,500.0,614.0,484.0,500.0,373.0,494.0,70.99717712402344,338.57232666015625,91.96563720703125,0.6978350281715393,-0.34983527660369873,4.0
500.0,597.0,518.0,500.0,364.0,480.0,500.0,608.0,488.0,500.0,365.0,490.0,73.53424835205078,337.9649658203125,91.25349426269531,-6.2783427238464355,-1.8366503715515137,5.0
500.0,589.0,539.0,500.0,343.0,456.0,500.0,587.0,497.0,500.0,370.0,475.0,73.71114349365234,338.7629699707031,92.39797973632812,1.044101357460022,7.466430187225342,6.0
500.0,571.0,532.0,500.0,328.0,458.0,500.0,587.0,491.0,500.0,370.0,465.0,75.3429183959961,344.7806701660156,97.01593780517578,2.228757858276367,0.975919246673584,7.0
500.0,567.0,526.0,500.0,342.0,470.0,500.0,586.0,491.0,500.0,361.0,455.0,65.2232666015625,337.66619873046875,103.83216857910156,-6.242481231689453,-1.3944673538208008,8.0
500.0,560.0,526.0,500.0,350.0,481.0,500.0,581.0,473.0,500.0,365.0,440.0,67.61658477783203,337.5212707519531,102.31072235107422,-6.879559516906738,0.22447247803211212,9.0
500.0,556.0,539.0,500.0,343.0,490.0,500.0,580.0,460.0,500.0,378.0,418.0,71.02824401855469,341.4121398925781,104.46656036376953,-2.194614887237549,3.455120801925659,10.0
500.0,536.0,546.0,500.0,334.0,473.0,500.0,578.0,462.0,500.0,400.0,405.0,67.75797271728516,339.7820739746094,113.21904754638672,11.28860092163086,10.962957382202148,11.0
500.0,525.0,540.0,500.0,349.0,475.0,500.0,573.0,466.0,500.0,422.0,394.0,62.82929229736328,343.2502746582031,118.3408432006836,-7.279731750488281,11.31882381439209,12.0
500.0,514.0,533.0,500.0,364.0,488.0,500.0,571.0,474.0,500.0,446.0,373.0,67.47985076904297,345.38458251953125,117.73318481445312,1.3462971448898315,-5.920004367828369,13.0
500.0,517.0,534.0,500.0,352.0,481.0,500.0,579.0,486.0,500.0,446.0,367.0,62.4935188293457,346.48876953125,118.52696228027344,-5.88811731338501,2.9889943599700928,14.0
500.0,536.0,533.0,500.0,349.0,479.0,500.0,592.0,499.0,500.0,430.0,367.0,58.92992401123047,344.27581787109375,108.46686553955078,-3.4676122665405273,0.9709591269493103,15.0
500.0,559.0,533.0,500.0,334.0,499.0,500.0,592.0,485.0,500.0,422.0,359.0,60.86418533325195,340.3531188964844,109.31044006347656,-4.712501525878906,11.115608215332031,16.0
500.0,549.0,526.0,500.0,342.0,491.0,500.0,589.0,468.0,500.0,419.0,365.0,60.554481506347656,339.14208984375,117.85498046875,-1.3671287298202515,-1.3273049592971802,17.0
500.0,540.0,522.0,500.0,343.0,479.0,500.0,589.0,465.0,500.0,414.0,365.0,59.316162109375,339.68475341796875,120.24629974365234,-0.9484842419624329,-2.4234001636505127,18.0
500.0,540.0,526.0,500.0,343.0,466.0,500.0,590.0,476.0,500.0,417.0,381.0,58.98827362060547,344.0599060058594,118.71324920654297,0.6949725151062012,0.2132919430732727,19.0
500.0,557.0,535.0,500.0,344.0,471.0,500.0,612.0,498.0,500.0,433.0,393.0,54.73579788208008,345.70001220703125,117.43161010742188,2.97407865524292,-4.086233139038086,20.0
500.0,568.0,524.0,500.0,330.0,500.0,500.0,610.0,478.0,500.0,436.0,385.0,56.174869537353516,340.5078430175781,112.00623321533203,0.6399813890457153,-6.632684230804443,21.0
500.0,568.0,523.0,500.0,325.0,502.0,500.0,595.0,460.0,500.0,426.0,373.0,55.322174072265625,341.1059875488281,112.5615005493164,-2.9002881050109863,3.6480510234832764,22.0
500.0,574.0,522.0,500.0,314.0,510.0,500.0,599.0,448.0,500.0,417.0,365.0,58.172462463378906,343.271728515625,112.05562591552734,-1.1451486349105835,5.573664665222168,23.0
500.0,565.0,517.0,500.0,298.0,507.0,500.0,600.0,447.0,500.0,414.0,367.0,62.7053108215332,348.7164001464844,112.94194793701172,2.7712457180023193,1.540759563446045,24.0
500.0,556.0,505.0,500.0,279.0,517.0,500.0,604.0,444.0,500.0,408.0,381.0,65.2698745727539,350.9427185058594,113.22409057617188,-0.8436053395271301,-8.97195816040039,25.0
500.0,533.0,493.0,500.0,274.0,534.0,500.0,613.0,422.0,500.0,409.0,382.0,62.031681060791016,352.9901123046875,112.48038482666016,-7.648850917816162,-2.833620548248291,26.0
500.0,521.0,493.0,500.0,283.0,540.0,500.0,610.0,421.0,500.0,409.0,373.0,58.922691345214844,351.36962890625,108.40037536621094,5.668038368225098,1.950922966003418,27.0
500.0,541.0,502.0,500.0,272.0,549.0,500.0,616.0,438.0,500.0,397.0,372.0,55.75259017944336,351.70391845703125,104.10013580322266,-3.24353289604187,-0.08794131129980087,28.0
500.0,554.0,535.0,500.0,275.0,560.0,500.0,613.0,455.0,500.0,389.0,378.0,53.90470886230469,354.7686767578125,107.70384979248047,-2.588517665863037,7.779978275299072,29.0
500.0,553.0,543.0,500.0,274.0,556.0,500.0,624.0,466.0,500.0,385.0,395.0,48.970947265625,355.62567138671875,106.92119598388672,-5.6333112716674805,7.044505596160889,30.0
500.0,563.0,545.0,500.0,269.0,562.0,500.0,643.0,476.0,500.0,401.0,394.0,49.26455307006836,4.171974182128906,112.86090850830078,-13.723052978515625,0.4665277898311615,31.0
500.0,544.0,545.0,500.0,272.0,563.0,500.0,640.0,484.0,500.0,415.0,373.0,55.078643798828125,8.889494895935059,113.19213104248047,0.5836976170539856,0.7254694104194641,32.0
500.0,528.0,556.0,500.0,247.0,555.0,500.0,631.0,485.0,500.0,433.0,357.0,52.93284606933594,12.967096328735352,115.61231994628906,-2.1614105701446533,-8.129427909851074,33.0
500.0,522.0,567.0,500.0,248.0,556.0,500.0,645.0,493.0,500.0,441.0,344.0,51.17278289794922,15.194512367248535,115.96744537353516,4.2739996910095215,-8.003753662109375,34.0
500.0,519.0,576.0,500.0,259.0,556.0,500.0,647.0,500.0,500.0,441.0,332.0,53.46144485473633,19.011184692382812,116.25300598144531,-0.20063398778438568,-1.653361201286316,35.0
500.0,515.0,565.0,500.0,247.0,542.0,500.0,649.0,505.0,500.0,448.0,329.0,55.39061737060547,23.033309936523438,117.25486755371094,-7.578192710876465,-5.0532612800598145,36.0
500.0,514.0,551.0,500.0,239.0,532.0,500.0,659.0,515.0,500.0,448.0,333.0,56.585968017578125,25.09006118774414,116.6579818725586,-1.459267258644104,4.902708530426025,37.0
500.0,521.0,545.0,500.0,225.0,528.0,500.0,662.0,520.0,500.0,459.0,330.0,55.45779037475586,23.655954360961914,113.04405212402344,1.0268443822860718,3.11377215385437,38.0
500.0,513.0,537.0,500.0,216.0,519.0,500.0,648.0,518.0,500.0,470.0,343.0,56.42556381225586,26.339345932006836,110.7694091796875,-6.588739395141602,-8.081966400146484,39.0
500.0,512.0,526.0,500.0,204.0,518.0,500.0,654.0,527.0,500.0,479.0,351.0,55.58635330200195,27.231042861938477,112.40665435791016,0.3450104296207428,1.0060967206954956,40.0
500.0,512.0,513.0,500.0,196.0,521.0,500.0,673.0,539.0,500.0,497.0,357.0,48.6069221496582,30.335140228271484,108.64743041992188,-0.4758200943470001,5.689823150634766,41.0
500.0,512.0,502.0,500.0,201.0,537.0,500.0,672.0,540.0,500.0,500.0,370.0,42.71820831298828,30.811416625976562,106.38232421875,-2.7458014488220215,1.2877020835876465,42.0
500.0,512.0,489.0,500.0,212.0,553.0,500.0,664.0,547.0,500.0,494.0,382.0,35.49154281616211,30.603755950927734,104.54525756835938,-2.07731556892395,-0.7885348200798035,43.0
500.0,512.0,483.0,500.0,212.0,563.0,500.0,655.0,540.0,500.0,491.0,388.0,26.4200382232666,37.315128326416016,101.17224884033203,2.6305360794067383,7.1059064865112305,44.0
500.0,512.0,480.0,500.0,202.0,562.0,500.0,665.0,530.0,500.0,484.0,388.0,32.59498977661133,35.94687271118164,103.58098602294922,-3.7132315635681152,-2.1198997497558594,45.0
500.0,512.0,469.0,500.0,202.0,564.0,500.0,678.0,530.0,500.0,469.0,390.0,35.8740119934082,34.56416702270508,108.74441528320312,-10.709741592407227,-7.7408552169799805,46.0
500.0,512.0,464.0,500.0,215.0,564.0,500.0,660.0,549.0,500.0,468.0,384.0,34.5369758605957,33.90342712402344,105.1243896484375,-4.010239124298096,-5.680253982543945,47.0
500.0,516.0,464.0,500.0,207.0,563.0,500.0,646.0,549.0,500.0,483.0,395.0,35.14892578125,33.91450500488281,104.04444885253906,-12.0113525390625,-8.549105644226074,48.0
500.0,638.0,532.0,500.0,366.0,459.0,500.0,636.0,532.0,500.0,371.0,469.0,358.052490234375,359.7212829589844,88.99580383300781,0.5738246440887451,-0.0442320853471756,0.0
500.0,643.0,533.0,500.0,370.0,459.0,500.0,644.0,540.0,500.0,384.0,476.0,359.0028381347656,358.5554504394531,79.60836029052734,0.605456531047821,-0.17310836911201477,1.0
